"","asexual_iRBC_log","RBC_log","transmssion_investment"
"59285",1.60284939378757,6.56913827655311,0
"59286",1.60284939378757,6.57114228456914,0
"59287",1.60284939378757,6.57314629258517,0
"59288",1.60284939378757,6.5751503006012,0
"59289",1.60284939378757,6.57715430861723,0
"59290",1.60284939378757,6.57915831663327,0
"59291",1.60284939378757,6.5811623246493,0
"59292",1.60284939378757,6.58316633266533,0
"59293",1.60284939378757,6.58517034068136,0
"59294",1.60284939378757,6.5871743486974,0
"59295",1.60284939378757,6.58917835671343,0
"59296",1.60284939378757,6.59118236472946,0
"59297",1.60284939378757,6.59318637274549,0
"59298",1.60284939378757,6.59519038076152,0
"59299",1.60284939378757,6.59719438877756,0
"59300",1.60284939378757,6.59919839679359,0
"59301",1.60284939378757,6.60120240480962,0
"59302",1.60284939378757,6.60320641282565,0
"59303",1.60284939378757,6.60521042084168,0
"59304",1.60284939378757,6.60721442885772,0
"59305",1.60284939378757,6.60921843687375,0
"59306",1.60284939378757,6.61122244488978,0
"59307",1.60284939378757,6.61322645290581,0
"59308",1.60284939378757,6.61523046092184,0
"59309",1.60284939378757,6.61723446893788,0
"59310",1.60284939378757,6.61923847695391,0
"59311",1.60284939378757,6.62124248496994,0
"59312",1.60284939378757,6.62324649298597,0
"59313",1.60284939378757,6.625250501002,0
"59314",1.60284939378757,6.62725450901804,0
"59315",1.60284939378757,6.62925851703407,0
"59316",1.60284939378757,6.6312625250501,0
"59317",1.60284939378757,6.63326653306613,0
"59318",1.60284939378757,6.63527054108216,0
"59319",1.60284939378757,6.6372745490982,0
"59320",1.60284939378757,6.63927855711423,0
"59321",1.60284939378757,6.64128256513026,0
"59322",1.60284939378757,6.64328657314629,0
"59323",1.60284939378757,6.64529058116232,0
"59324",1.60284939378757,6.64729458917836,0
"59325",1.60284939378757,6.64929859719439,0
"59326",1.60284939378757,6.65130260521042,0
"59327",1.60284939378757,6.65330661322645,0
"59328",1.60284939378757,6.65531062124249,0
"59329",1.60284939378757,6.65731462925852,0
"59330",1.60284939378757,6.65931863727455,0
"59331",1.60284939378757,6.66132264529058,0
"59332",1.60284939378757,6.66332665330661,0
"59333",1.60284939378757,6.66533066132265,0
"59334",1.60284939378757,6.66733466933868,0
"59335",1.60284939378757,6.66933867735471,0
"59336",1.60284939378757,6.67134268537074,0
"59337",1.60284939378757,6.67334669338677,0
"59338",1.60284939378757,6.67535070140281,0
"59339",1.60284939378757,6.67735470941884,0
"59340",1.60284939378757,6.67935871743487,0
"59341",1.60284939378757,6.6813627254509,0
"59342",1.60284939378757,6.68336673346693,0
"59343",1.60284939378757,6.68537074148297,0
"59344",1.60284939378757,6.687374749499,0
"59345",1.60284939378757,6.68937875751503,0
"59346",1.60284939378757,6.69138276553106,0
"59347",1.60284939378757,6.69338677354709,0
"59348",1.60284939378757,6.69539078156313,0
"59349",1.60284939378757,6.69739478957916,0
"59350",1.60284939378757,6.69939879759519,0
"59351",1.60284939378757,6.70140280561122,0
"59352",1.60284939378757,6.70340681362725,0
"59353",1.60284939378757,6.70541082164329,0
"59354",1.60284939378757,6.70741482965932,0
"59355",1.60284939378757,6.70941883767535,0
"59356",1.60284939378757,6.71142284569138,0
"59357",1.60284939378757,6.71342685370742,0
"59358",1.60284939378757,6.71543086172345,0
"59359",1.60284939378757,6.71743486973948,0
"59360",1.60284939378757,6.71943887775551,0
"59361",1.60284939378757,6.72144288577154,0
"59362",1.60284939378757,6.72344689378757,0
"59363",1.60284939378757,6.72545090180361,0
"59364",1.60284939378757,6.72745490981964,0
"59365",1.60284939378757,6.72945891783567,0
"59366",1.60284939378757,6.7314629258517,0
"59367",1.60284939378757,6.73346693386774,0
"59368",1.60284939378757,6.73547094188377,0
"59369",1.60284939378757,6.7374749498998,0
"59370",1.60284939378757,6.73947895791583,0
"59371",1.60284939378757,6.74148296593186,0
"59372",1.60284939378757,6.7434869739479,0
"59373",1.60284939378757,6.74549098196393,0
"59374",1.60284939378757,6.74749498997996,0
"59375",1.60284939378757,6.74949899799599,0
"59376",1.60284939378757,6.75150300601202,0
"59377",1.60284939378757,6.75350701402806,0
"59378",1.60284939378757,6.75551102204409,0
"59379",1.60284939378757,6.75751503006012,0
"59380",1.60284939378757,6.75951903807615,0
"59381",1.60284939378757,6.76152304609218,0
"59382",1.60284939378757,6.76352705410822,0
"59383",1.60284939378757,6.76553106212425,0
"59384",1.60284939378757,6.76753507014028,0
"59385",1.60284939378757,6.76953907815631,0
"59386",1.60284939378757,6.77154308617234,0
"59387",1.60284939378757,6.77354709418838,0
"59388",1.60284939378757,6.77555110220441,0
"59389",1.60284939378757,6.77755511022044,0
"59390",1.60284939378757,6.77955911823647,0
"59391",1.60284939378757,6.7815631262525,0
"59392",1.60284939378757,6.78356713426854,0
"59393",1.60284939378757,6.78557114228457,0
"59394",1.60284939378757,6.7875751503006,0
"59395",1.60284939378757,6.78957915831663,0
"59396",1.60284939378757,6.79158316633267,0
"59397",1.60284939378757,6.7935871743487,0
"59398",1.60284939378757,6.79559118236473,0
"59399",1.60284939378757,6.79759519038076,0
"59400",1.60284939378757,6.79959919839679,0
"59401",1.60284939378757,6.80160320641283,0
"59402",1.60284939378757,6.80360721442886,0
"59403",1.60284939378757,6.80561122244489,0
"59404",1.60284939378757,6.80761523046092,0
"59405",1.60284939378757,6.80961923847695,0
"59406",1.60284939378757,6.81162324649299,0
"59407",1.60284939378757,6.81362725450902,0
"59408",1.60284939378757,6.81563126252505,0
"59409",1.60284939378757,6.81763527054108,0
"59410",1.60284939378757,6.81963927855711,0
"59411",1.60284939378757,6.82164328657315,0
"59412",1.60284939378757,6.82364729458918,0
"59413",1.60284939378757,6.82565130260521,0
"59414",1.60284939378757,6.82765531062124,0
"59415",1.60284939378757,6.82965931863727,0
"59416",1.60284939378757,6.83166332665331,0
"59417",1.60284939378757,6.83366733466934,0
"59418",1.60284939378757,6.83567134268537,0
"59419",1.60284939378757,6.8376753507014,0
"59420",1.60284939378757,6.83967935871743,0
"59421",1.60284939378757,6.84168336673347,0
"59422",1.60284939378757,6.8436873747495,0
"59423",1.60284939378757,6.84569138276553,0
"59424",1.60284939378757,6.84769539078156,0
"59425",1.60284939378757,6.8496993987976,0
"59426",1.60284939378757,6.85170340681363,0
"59427",1.60284939378757,6.85370741482966,0
"59428",1.60284939378757,6.85571142284569,0
"59429",1.60284939378757,6.85771543086172,0
"59430",1.60284939378757,6.85971943887776,0
"59431",1.60284939378757,6.86172344689379,0
"59432",1.60284939378757,6.86372745490982,0
"59433",1.60284939378757,6.86573146292585,0
"59434",1.60284939378757,6.86773547094188,0
"59435",1.60284939378757,6.86973947895792,0
"59436",1.60284939378757,6.87174348697395,0
"59437",1.60284939378757,6.87374749498998,0
"59438",1.60284939378757,6.87575150300601,0
"59439",1.60284939378757,6.87775551102204,0
"59440",1.60284939378757,6.87975951903808,0
"59441",1.60284939378757,6.88176352705411,0
"59442",1.60284939378757,6.88376753507014,0
"59443",1.60284939378757,6.88577154308617,0
"59444",1.60284939378757,6.8877755511022,0
"59445",1.60284939378757,6.88977955911824,0
"59446",1.60284939378757,6.89178356713427,0
"59447",1.60284939378757,6.8937875751503,0
"59448",1.60284939378757,6.89579158316633,0
"59449",1.60284939378757,6.89779559118236,0
"59450",1.60284939378757,6.8997995991984,0
"59451",1.60284939378757,6.90180360721443,0
"59452",1.60284939378757,6.90380761523046,0
"59453",1.60284939378757,6.90581162324649,0
"59454",1.60284939378757,6.90781563126253,0
"59455",1.60284939378757,6.90981963927856,0
"59456",1.60284939378757,6.91182364729459,0
"59457",1.60284939378757,6.91382765531062,0
"59458",1.60284939378757,6.91583166332665,0
"59459",1.60284939378757,6.91783567134269,0
"59460",1.60284939378757,6.91983967935872,0
"59461",1.60284939378757,6.92184368737475,0
"59462",1.60284939378757,6.92384769539078,0
"59463",1.60284939378757,6.92585170340681,0
"59464",1.60284939378757,6.92785571142285,0
"59465",1.60284939378757,6.92985971943888,0
"59466",1.60284939378757,6.93186372745491,0
"59467",1.60284939378757,6.93386773547094,0
"59468",1.60284939378757,6.93587174348697,0
"59469",1.60284939378757,6.937875751503,0
"59470",1.60284939378757,6.93987975951904,0
"59471",1.60284939378757,6.94188376753507,0
"59472",1.60284939378757,6.9438877755511,0
"59473",1.60284939378757,6.94589178356713,0
"59474",1.60284939378757,6.94789579158317,0
"59475",1.60284939378757,6.9498997995992,0
"59476",1.60284939378757,6.95190380761523,0
"59477",1.60284939378757,6.95390781563126,0
"59478",1.60284939378757,6.9559118236473,0
"59479",1.60284939378757,6.95791583166333,0
"59480",1.60284939378757,6.95991983967936,0
"59481",1.60284939378757,6.96192384769539,0
"59482",1.60284939378757,6.96392785571142,0
"59483",1.60284939378757,6.96593186372746,0
"59484",1.60284939378757,6.96793587174349,0
"59485",1.60284939378757,6.96993987975952,0
"59486",1.60284939378757,6.97194388777555,0
"59487",1.60284939378757,6.97394789579158,0
"59488",1.60284939378757,6.97595190380761,0
"59489",1.60284939378757,6.97795591182365,0
"59490",1.60284939378757,6.97995991983968,0
"59491",1.60284939378757,6.98196392785571,0
"59492",1.60284939378757,6.98396793587174,0
"59493",1.60284939378757,6.98597194388778,0
"59494",1.60284939378757,6.98797595190381,0
"59495",1.60284939378757,6.98997995991984,0
"59496",1.60284939378757,6.99198396793587,0
"59497",1.60284939378757,6.9939879759519,0
"59498",1.60284939378757,6.99599198396794,0
"59499",1.60284939378757,6.99799599198397,0
"59500",1.60284939378757,7,0
"59501",1.61643286322645,6,0
"59502",1.61643286322645,6.00200400801603,0
"59503",1.61643286322645,6.00400801603206,0
"59504",1.61643286322645,6.0060120240481,0
"59505",1.61643286322645,6.00801603206413,0
"59506",1.61643286322645,6.01002004008016,0
"59507",1.61643286322645,6.01202404809619,0
"59508",1.61643286322645,6.01402805611222,0
"59509",1.61643286322645,6.01603206412826,0
"59510",1.61643286322645,6.01803607214429,0
"59511",1.61643286322645,6.02004008016032,0
"59512",1.61643286322645,6.02204408817635,0
"59513",1.61643286322645,6.02404809619238,0
"59514",1.61643286322645,6.02605210420842,0
"59515",1.61643286322645,6.02805611222445,0
"59516",1.61643286322645,6.03006012024048,0
"59517",1.61643286322645,6.03206412825651,0
"59518",1.61643286322645,6.03406813627254,0
"59519",1.61643286322645,6.03607214428858,0
"59520",1.61643286322645,6.03807615230461,0
"59521",1.61643286322645,6.04008016032064,0
"59522",1.61643286322645,6.04208416833667,0
"59523",1.61643286322645,6.0440881763527,0
"59524",1.61643286322645,6.04609218436874,0
"59525",1.61643286322645,6.04809619238477,0
"59526",1.61643286322645,6.0501002004008,0
"59527",1.61643286322645,6.05210420841683,0
"59528",1.61643286322645,6.05410821643287,0
"59529",1.61643286322645,6.0561122244489,0
"59530",1.61643286322645,6.05811623246493,0
"59531",1.61643286322645,6.06012024048096,0
"59532",1.61643286322645,6.062124248497,0
"59533",1.61643286322645,6.06412825651303,0
"59534",1.61643286322645,6.06613226452906,0
"59535",1.61643286322645,6.06813627254509,0
"59536",1.61643286322645,6.07014028056112,0
"59537",1.61643286322645,6.07214428857715,0
"59538",1.61643286322645,6.07414829659319,0
"59539",1.61643286322645,6.07615230460922,0
"59540",1.61643286322645,6.07815631262525,0
"59541",1.61643286322645,6.08016032064128,0
"59542",1.61643286322645,6.08216432865731,0
"59543",1.61643286322645,6.08416833667335,0
"59544",1.61643286322645,6.08617234468938,0
"59545",1.61643286322645,6.08817635270541,0
"59546",1.61643286322645,6.09018036072144,0
"59547",1.61643286322645,6.09218436873747,0
"59548",1.61643286322645,6.09418837675351,0
"59549",1.61643286322645,6.09619238476954,0
"59550",1.61643286322645,6.09819639278557,0
"59551",1.61643286322645,6.1002004008016,0
"59552",1.61643286322645,6.10220440881764,0
"59553",1.61643286322645,6.10420841683367,0
"59554",1.61643286322645,6.1062124248497,0
"59555",1.61643286322645,6.10821643286573,0
"59556",1.61643286322645,6.11022044088176,0
"59557",1.61643286322645,6.1122244488978,0
"59558",1.61643286322645,6.11422845691383,0
"59559",1.61643286322645,6.11623246492986,0
"59560",1.61643286322645,6.11823647294589,0
"59561",1.61643286322645,6.12024048096192,0
"59562",1.61643286322645,6.12224448897796,0
"59563",1.61643286322645,6.12424849699399,0
"59564",1.61643286322645,6.12625250501002,0
"59565",1.61643286322645,6.12825651302605,0
"59566",1.61643286322645,6.13026052104208,0
"59567",1.61643286322645,6.13226452905812,0
"59568",1.61643286322645,6.13426853707415,0
"59569",1.61643286322645,6.13627254509018,0
"59570",1.61643286322645,6.13827655310621,0
"59571",1.61643286322645,6.14028056112224,0
"59572",1.61643286322645,6.14228456913828,0
"59573",1.61643286322645,6.14428857715431,0
"59574",1.61643286322645,6.14629258517034,0
"59575",1.61643286322645,6.14829659318637,0
"59576",1.61643286322645,6.1503006012024,0
"59577",1.61643286322645,6.15230460921844,0
"59578",1.61643286322645,6.15430861723447,0
"59579",1.61643286322645,6.1563126252505,0
"59580",1.61643286322645,6.15831663326653,0
"59581",1.61643286322645,6.16032064128257,0
"59582",1.61643286322645,6.1623246492986,0
"59583",1.61643286322645,6.16432865731463,0
"59584",1.61643286322645,6.16633266533066,0
"59585",1.61643286322645,6.16833667334669,0
"59586",1.61643286322645,6.17034068136273,0
"59587",1.61643286322645,6.17234468937876,0
"59588",1.61643286322645,6.17434869739479,0
"59589",1.61643286322645,6.17635270541082,0
"59590",1.61643286322645,6.17835671342685,0
"59591",1.61643286322645,6.18036072144289,0
"59592",1.61643286322645,6.18236472945892,0
"59593",1.61643286322645,6.18436873747495,0
"59594",1.61643286322645,6.18637274549098,0
"59595",1.61643286322645,6.18837675350701,0
"59596",1.61643286322645,6.19038076152305,0
"59597",1.61643286322645,6.19238476953908,0
"59598",1.61643286322645,6.19438877755511,0
"59599",1.61643286322645,6.19639278557114,0
"59600",1.61643286322645,6.19839679358717,0
"59601",1.61643286322645,6.20040080160321,0
"59602",1.61643286322645,6.20240480961924,0
"59603",1.61643286322645,6.20440881763527,0
"59604",1.61643286322645,6.2064128256513,0
"59605",1.61643286322645,6.20841683366733,0
"59606",1.61643286322645,6.21042084168337,0
"59607",1.61643286322645,6.2124248496994,0
"59608",1.61643286322645,6.21442885771543,0
"59609",1.61643286322645,6.21643286573146,0
"59610",1.61643286322645,6.2184368737475,0
"59611",1.61643286322645,6.22044088176353,0
"59612",1.61643286322645,6.22244488977956,0
"59613",1.61643286322645,6.22444889779559,0
"59614",1.61643286322645,6.22645290581162,0
"59615",1.61643286322645,6.22845691382765,0
"59616",1.61643286322645,6.23046092184369,0
"59617",1.61643286322645,6.23246492985972,0
"59618",1.61643286322645,6.23446893787575,0
"59619",1.61643286322645,6.23647294589178,0
"59620",1.61643286322645,6.23847695390782,0
"59621",1.61643286322645,6.24048096192385,0
"59622",1.61643286322645,6.24248496993988,0
"59623",1.61643286322645,6.24448897795591,0
"59624",1.61643286322645,6.24649298597194,0
"59625",1.61643286322645,6.24849699398798,0
"59626",1.61643286322645,6.25050100200401,0
"59627",1.61643286322645,6.25250501002004,0
"59628",1.61643286322645,6.25450901803607,0
"59629",1.61643286322645,6.2565130260521,0
"59630",1.61643286322645,6.25851703406814,0
"59631",1.61643286322645,6.26052104208417,0
"59632",1.61643286322645,6.2625250501002,0
"59633",1.61643286322645,6.26452905811623,0
"59634",1.61643286322645,6.26653306613226,0
"59635",1.61643286322645,6.2685370741483,0
"59636",1.61643286322645,6.27054108216433,0
"59637",1.61643286322645,6.27254509018036,0
"59638",1.61643286322645,6.27454909819639,0
"59639",1.61643286322645,6.27655310621242,0
"59640",1.61643286322645,6.27855711422846,0
"59641",1.61643286322645,6.28056112224449,0
"59642",1.61643286322645,6.28256513026052,0
"59643",1.61643286322645,6.28456913827655,0
"59644",1.61643286322645,6.28657314629258,0
"59645",1.61643286322645,6.28857715430862,0
"59646",1.61643286322645,6.29058116232465,0
"59647",1.61643286322645,6.29258517034068,0
"59648",1.61643286322645,6.29458917835671,0
"59649",1.61643286322645,6.29659318637275,0
"59650",1.61643286322645,6.29859719438878,0
"59651",1.61643286322645,6.30060120240481,0
"59652",1.61643286322645,6.30260521042084,0
"59653",1.61643286322645,6.30460921843687,0
"59654",1.61643286322645,6.30661322645291,0
"59655",1.61643286322645,6.30861723446894,0
"59656",1.61643286322645,6.31062124248497,0
"59657",1.61643286322645,6.312625250501,0
"59658",1.61643286322645,6.31462925851703,0
"59659",1.61643286322645,6.31663326653307,0
"59660",1.61643286322645,6.3186372745491,0
"59661",1.61643286322645,6.32064128256513,0
"59662",1.61643286322645,6.32264529058116,0
"59663",1.61643286322645,6.32464929859719,0
"59664",1.61643286322645,6.32665330661323,0
"59665",1.61643286322645,6.32865731462926,0
"59666",1.61643286322645,6.33066132264529,0
"59667",1.61643286322645,6.33266533066132,0
"59668",1.61643286322645,6.33466933867735,0
"59669",1.61643286322645,6.33667334669339,0
"59670",1.61643286322645,6.33867735470942,0
"59671",1.61643286322645,6.34068136272545,0
"59672",1.61643286322645,6.34268537074148,0
"59673",1.61643286322645,6.34468937875751,0
"59674",1.61643286322645,6.34669338677355,0
"59675",1.61643286322645,6.34869739478958,0
"59676",1.61643286322645,6.35070140280561,0
"59677",1.61643286322645,6.35270541082164,0
"59678",1.61643286322645,6.35470941883768,0
"59679",1.61643286322645,6.35671342685371,0
"59680",1.61643286322645,6.35871743486974,0
"59681",1.61643286322645,6.36072144288577,0
"59682",1.61643286322645,6.3627254509018,0
"59683",1.61643286322645,6.36472945891784,0
"59684",1.61643286322645,6.36673346693387,0
"59685",1.61643286322645,6.3687374749499,0
"59686",1.61643286322645,6.37074148296593,0
"59687",1.61643286322645,6.37274549098196,0
"59688",1.61643286322645,6.374749498998,0
"59689",1.61643286322645,6.37675350701403,0
"59690",1.61643286322645,6.37875751503006,0
"59691",1.61643286322645,6.38076152304609,0
"59692",1.61643286322645,6.38276553106212,0
"59693",1.61643286322645,6.38476953907816,0
"59694",1.61643286322645,6.38677354709419,0
"59695",1.61643286322645,6.38877755511022,0
"59696",1.61643286322645,6.39078156312625,0
"59697",1.61643286322645,6.39278557114228,0
"59698",1.61643286322645,6.39478957915832,0
"59699",1.61643286322645,6.39679358717435,0
"59700",1.61643286322645,6.39879759519038,0
"59701",1.61643286322645,6.40080160320641,0
"59702",1.61643286322645,6.40280561122244,0
"59703",1.61643286322645,6.40480961923848,0
"59704",1.61643286322645,6.40681362725451,0
"59705",1.61643286322645,6.40881763527054,0
"59706",1.61643286322645,6.41082164328657,0
"59707",1.61643286322645,6.4128256513026,0
"59708",1.61643286322645,6.41482965931864,0
"59709",1.61643286322645,6.41683366733467,0
"59710",1.61643286322645,6.4188376753507,0
"59711",1.61643286322645,6.42084168336673,0
"59712",1.61643286322645,6.42284569138277,0
"59713",1.61643286322645,6.4248496993988,0
"59714",1.61643286322645,6.42685370741483,0
"59715",1.61643286322645,6.42885771543086,0
"59716",1.61643286322645,6.43086172344689,0
"59717",1.61643286322645,6.43286573146293,0
"59718",1.61643286322645,6.43486973947896,0
"59719",1.61643286322645,6.43687374749499,0
"59720",1.61643286322645,6.43887775551102,0
"59721",1.61643286322645,6.44088176352705,0
"59722",1.61643286322645,6.44288577154309,0
"59723",1.61643286322645,6.44488977955912,0
"59724",1.61643286322645,6.44689378757515,0
"59725",1.61643286322645,6.44889779559118,0
"59726",1.61643286322645,6.45090180360721,0
"59727",1.61643286322645,6.45290581162325,0
"59728",1.61643286322645,6.45490981963928,0
"59729",1.61643286322645,6.45691382765531,0
"59730",1.61643286322645,6.45891783567134,0
"59731",1.61643286322645,6.46092184368737,0
"59732",1.61643286322645,6.46292585170341,0
"59733",1.61643286322645,6.46492985971944,0
"59734",1.61643286322645,6.46693386773547,0
"59735",1.61643286322645,6.4689378757515,0
"59736",1.61643286322645,6.47094188376754,0
"59737",1.61643286322645,6.47294589178357,0
"59738",1.61643286322645,6.4749498997996,0
"59739",1.61643286322645,6.47695390781563,0
"59740",1.61643286322645,6.47895791583166,0
"59741",1.61643286322645,6.4809619238477,0
"59742",1.61643286322645,6.48296593186373,0
"59743",1.61643286322645,6.48496993987976,0
"59744",1.61643286322645,6.48697394789579,0
"59745",1.61643286322645,6.48897795591182,0
"59746",1.61643286322645,6.49098196392786,0
"59747",1.61643286322645,6.49298597194389,0
"59748",1.61643286322645,6.49498997995992,0
"59749",1.61643286322645,6.49699398797595,0
"59750",1.61643286322645,6.49899799599198,0
"59751",1.61643286322645,6.50100200400802,0
"59752",1.61643286322645,6.50300601202405,0
"59753",1.61643286322645,6.50501002004008,0
"59754",1.61643286322645,6.50701402805611,0
"59755",1.61643286322645,6.50901803607214,0
"59756",1.61643286322645,6.51102204408818,0
"59757",1.61643286322645,6.51302605210421,0
"59758",1.61643286322645,6.51503006012024,0
"59759",1.61643286322645,6.51703406813627,0
"59760",1.61643286322645,6.5190380761523,0
"59761",1.61643286322645,6.52104208416834,0
"59762",1.61643286322645,6.52304609218437,0
"59763",1.61643286322645,6.5250501002004,0
"59764",1.61643286322645,6.52705410821643,0
"59765",1.61643286322645,6.52905811623246,0
"59766",1.61643286322645,6.5310621242485,0
"59767",1.61643286322645,6.53306613226453,0
"59768",1.61643286322645,6.53507014028056,0
"59769",1.61643286322645,6.53707414829659,0
"59770",1.61643286322645,6.53907815631263,0
"59771",1.61643286322645,6.54108216432866,0
"59772",1.61643286322645,6.54308617234469,0
"59773",1.61643286322645,6.54509018036072,0
"59774",1.61643286322645,6.54709418837675,0
"59775",1.61643286322645,6.54909819639279,0
"59776",1.61643286322645,6.55110220440882,0
"59777",1.61643286322645,6.55310621242485,0
"59778",1.61643286322645,6.55511022044088,0
"59779",1.61643286322645,6.55711422845691,0
"59780",1.61643286322645,6.55911823647295,0
"59781",1.61643286322645,6.56112224448898,0
"59782",1.61643286322645,6.56312625250501,0
"59783",1.61643286322645,6.56513026052104,0
"59784",1.61643286322645,6.56713426853707,0
"59785",1.61643286322645,6.56913827655311,0
"59786",1.61643286322645,6.57114228456914,0
"59787",1.61643286322645,6.57314629258517,0
"59788",1.61643286322645,6.5751503006012,0
"59789",1.61643286322645,6.57715430861723,0
"59790",1.61643286322645,6.57915831663327,0
"59791",1.61643286322645,6.5811623246493,0
"59792",1.61643286322645,6.58316633266533,0
"59793",1.61643286322645,6.58517034068136,0
"59794",1.61643286322645,6.5871743486974,0
"59795",1.61643286322645,6.58917835671343,0
"59796",1.61643286322645,6.59118236472946,0
"59797",1.61643286322645,6.59318637274549,0
"59798",1.61643286322645,6.59519038076152,0
"59799",1.61643286322645,6.59719438877756,0
"59800",1.61643286322645,6.59919839679359,0
"59801",1.61643286322645,6.60120240480962,0
"59802",1.61643286322645,6.60320641282565,0
"59803",1.61643286322645,6.60521042084168,0
"59804",1.61643286322645,6.60721442885772,0
"59805",1.61643286322645,6.60921843687375,0
"59806",1.61643286322645,6.61122244488978,0
"59807",1.61643286322645,6.61322645290581,0
"59808",1.61643286322645,6.61523046092184,0
"59809",1.61643286322645,6.61723446893788,0
"59810",1.61643286322645,6.61923847695391,0
"59811",1.61643286322645,6.62124248496994,0
"59812",1.61643286322645,6.62324649298597,0
"59813",1.61643286322645,6.625250501002,0
"59814",1.61643286322645,6.62725450901804,0
"59815",1.61643286322645,6.62925851703407,0
"59816",1.61643286322645,6.6312625250501,0
"59817",1.61643286322645,6.63326653306613,0
"59818",1.61643286322645,6.63527054108216,0
"59819",1.61643286322645,6.6372745490982,0
"59820",1.61643286322645,6.63927855711423,0
"59821",1.61643286322645,6.64128256513026,0
"59822",1.61643286322645,6.64328657314629,0
"59823",1.61643286322645,6.64529058116232,0
"59824",1.61643286322645,6.64729458917836,0
"59825",1.61643286322645,6.64929859719439,0
"59826",1.61643286322645,6.65130260521042,0
"59827",1.61643286322645,6.65330661322645,0
"59828",1.61643286322645,6.65531062124249,0
"59829",1.61643286322645,6.65731462925852,0
"59830",1.61643286322645,6.65931863727455,0
"59831",1.61643286322645,6.66132264529058,0
"59832",1.61643286322645,6.66332665330661,0
"59833",1.61643286322645,6.66533066132265,0
"59834",1.61643286322645,6.66733466933868,0
"59835",1.61643286322645,6.66933867735471,0
"59836",1.61643286322645,6.67134268537074,0
"59837",1.61643286322645,6.67334669338677,0
"59838",1.61643286322645,6.67535070140281,0
"59839",1.61643286322645,6.67735470941884,0
"59840",1.61643286322645,6.67935871743487,0
"59841",1.61643286322645,6.6813627254509,0
"59842",1.61643286322645,6.68336673346693,0
"59843",1.61643286322645,6.68537074148297,0
"59844",1.61643286322645,6.687374749499,0
"59845",1.61643286322645,6.68937875751503,0
"59846",1.61643286322645,6.69138276553106,0
"59847",1.61643286322645,6.69338677354709,0
"59848",1.61643286322645,6.69539078156313,0
"59849",1.61643286322645,6.69739478957916,0
"59850",1.61643286322645,6.69939879759519,0
"59851",1.61643286322645,6.70140280561122,0
"59852",1.61643286322645,6.70340681362725,0
"59853",1.61643286322645,6.70541082164329,0
"59854",1.61643286322645,6.70741482965932,0
"59855",1.61643286322645,6.70941883767535,0
"59856",1.61643286322645,6.71142284569138,0
"59857",1.61643286322645,6.71342685370742,0
"59858",1.61643286322645,6.71543086172345,0
"59859",1.61643286322645,6.71743486973948,0
"59860",1.61643286322645,6.71943887775551,0
"59861",1.61643286322645,6.72144288577154,0
"59862",1.61643286322645,6.72344689378757,0
"59863",1.61643286322645,6.72545090180361,0
"59864",1.61643286322645,6.72745490981964,0
"59865",1.61643286322645,6.72945891783567,0
"59866",1.61643286322645,6.7314629258517,0
"59867",1.61643286322645,6.73346693386774,0
"59868",1.61643286322645,6.73547094188377,0
"59869",1.61643286322645,6.7374749498998,0
"59870",1.61643286322645,6.73947895791583,0
"59871",1.61643286322645,6.74148296593186,0
"59872",1.61643286322645,6.7434869739479,0
"59873",1.61643286322645,6.74549098196393,0
"59874",1.61643286322645,6.74749498997996,0
"59875",1.61643286322645,6.74949899799599,0
"59876",1.61643286322645,6.75150300601202,0
"59877",1.61643286322645,6.75350701402806,0
"59878",1.61643286322645,6.75551102204409,0
"59879",1.61643286322645,6.75751503006012,0
"59880",1.61643286322645,6.75951903807615,0
"59881",1.61643286322645,6.76152304609218,0
"59882",1.61643286322645,6.76352705410822,0
"59883",1.61643286322645,6.76553106212425,0
"59884",1.61643286322645,6.76753507014028,0
"59885",1.61643286322645,6.76953907815631,0
"59886",1.61643286322645,6.77154308617234,0
"59887",1.61643286322645,6.77354709418838,0
"59888",1.61643286322645,6.77555110220441,0
"59889",1.61643286322645,6.77755511022044,0
"59890",1.61643286322645,6.77955911823647,0
"59891",1.61643286322645,6.7815631262525,0
"59892",1.61643286322645,6.78356713426854,0
"59893",1.61643286322645,6.78557114228457,0
"59894",1.61643286322645,6.7875751503006,0
"59895",1.61643286322645,6.78957915831663,0
"59896",1.61643286322645,6.79158316633267,0
"59897",1.61643286322645,6.7935871743487,0
"59898",1.61643286322645,6.79559118236473,0
"59899",1.61643286322645,6.79759519038076,0
"59900",1.61643286322645,6.79959919839679,0
"59901",1.61643286322645,6.80160320641283,0
"59902",1.61643286322645,6.80360721442886,0
"59903",1.61643286322645,6.80561122244489,0
"59904",1.61643286322645,6.80761523046092,0
"59905",1.61643286322645,6.80961923847695,0
"59906",1.61643286322645,6.81162324649299,0
"59907",1.61643286322645,6.81362725450902,0
"59908",1.61643286322645,6.81563126252505,0
"59909",1.61643286322645,6.81763527054108,0
"59910",1.61643286322645,6.81963927855711,0
"59911",1.61643286322645,6.82164328657315,0
"59912",1.61643286322645,6.82364729458918,0
"59913",1.61643286322645,6.82565130260521,0
"59914",1.61643286322645,6.82765531062124,0
"59915",1.61643286322645,6.82965931863727,0
"59916",1.61643286322645,6.83166332665331,0
"59917",1.61643286322645,6.83366733466934,0
"59918",1.61643286322645,6.83567134268537,0
"59919",1.61643286322645,6.8376753507014,0
"59920",1.61643286322645,6.83967935871743,0
