"","label","time","RBC","total_iRBC"
"3479","R log & Total I log",14.77,7219608.29430434,265821.49625
"3480","R log & Total I log",14.78,7217068.9361886,265744.915174706
"3481","R log & Total I log",14.79,7214557.71936755,265655.453325427
"3482","R log & Total I log",14.8,7212074.47205186,265553.381098746
"3483","R log & Total I log",14.81,7209619.02692006,265438.9620901
"3484","R log & Total I log",14.82,7207191.22088917,265312.453343854
"3485","R log & Total I log",14.83,7204790.89489834,265174.105590972
"3486","R log & Total I log",14.84,7202417.89370492,265024.163474748
"3487","R log & Total I log",14.85,7200072.0656916,264862.865765946
"3488","R log & Total I log",14.86,7197753.262684,264690.44556821
"3489","R log & Total I log",14.87,7195461.33977833,264507.130513729
"3490","R log & Total I log",14.88,7193196.15517877,264313.142949439
"3491","R log & Total I log",14.89,7190957.57004337,264108.700114774
"3492","R log & Total I log",14.9,7188745.44833788,263894.014311816
"3493","R log & Total I log",14.91,7186559.65669726,263669.293067953
"3494","R log & Total I log",14.92,7184400.06429501,263434.739291057
"3495","R log & Total I log",14.93,7182266.54271941,263190.551417662
"3496","R log & Total I log",14.94,7180158.96585632,262936.923554752
"3497","R log & Total I log",14.95,7178077.20977788,262674.045615525
"3498","R log & Total I log",14.96,7176021.15263682,262402.103449415
"3499","R log & Total I log",14.97,7173990.67456625,262121.278966756
"3500","R log & Total I log",14.98,7171985.65758461,261831.750258309
"3501","R log & Total I log",14.99,7170005.98550567,261533.691709695
"3502","R log & Total I log",15,7168051.54385311,261227.274110944
"3503","R log & Total I log",15.01,7166122.2197877,260912.664769988
"3504","R log & Total I log",15.02,7164217.90223647,260590.027770691
"3505","R log & Total I log",15.03,7162338.4824747,260259.523850374
"3506","R log & Total I log",15.04,7160483.84384154,259921.296472858
"3507","R log & Total I log",15.05,7158653.75986124,259575.319439152
"3508","R log & Total I log",15.06,7156846.65750815,259220.722778173
"3509","R log & Total I log",15.07,7155054.59454351,258856.023269318
"3510","R log & Total I log",15.08,7153252.757493,258483.447051568
"3511","R log & Total I log",15.09,7151388.16041781,258117.996763109
"3512","R log & Total I log",15.1,7149376.50788075,257795.969332888
"3513","R log & Total I log",15.11,7147113.47479744,257575.325465738
"3514","R log & Total I log",15.12,7144498.1848055,257524.564834095
"3515","R log & Total I log",15.13,7141458.57257594,257704.86045202
"3516","R log & Total I log",15.14,7137967.35781504,258154.120662624
"3517","R log & Total I log",15.15,7134044.67269882,258879.029318826
"3518","R log & Total I log",15.16,7129748.73445221,259856.546806616
"3519","R log & Total I log",15.17,7125160.14775437,261042.281729847
"3520","R log & Total I log",15.18,7120365.71812722,262381.567144426
"3521","R log & Total I log",15.19,7115446.32010229,263819.165688778
"3522","R log & Total I log",15.2,7110469.80979289,265305.891728478
"3523","R log & Total I log",15.21,7105488.40331596,266802.059662417
"3524","R log & Total I log",15.22,7100539.38162839,268278.131559072
"3525","R log & Total I log",15.23,7095647.50066292,269713.727303709
"3526","R log & Total I log",15.24,7090827.90620713,271095.850050537
"3527","R log & Total I log",15.25,7086088.93249618,272417.01766347
"3528","R log & Total I log",15.26,7081434.39214577,273673.553480476
"3529","R log & Total I log",15.27,7076865.25046906,274864.293317269
"3530","R log & Total I log",15.28,7072380.7613822,275989.665829505
"3531","R log & Total I log",15.29,7067979.32923104,277050.959487102
"3532","R log & Total I log",15.3,7063658.8849308,278049.986769167
"3533","R log & Total I log",15.31,7059417.20948286,278988.786509846
"3534","R log & Total I log",15.32,7055252.0829592,279869.469849382
"3535","R log & Total I log",15.33,7051161.35467181,280694.141597832
"3536","R log & Total I log",15.34,7047142.98043243,281464.855576434
"3537","R log & Total I log",15.35,7043195.03256541,282183.590178468
"3538","R log & Total I log",15.36,7039315.70337736,282852.236925856
"3539","R log & Total I log",15.37,7035503.30010261,283472.5987089
"3540","R log & Total I log",15.38,7031756.23570553,284046.392122775
"3541","R log & Total I log",15.39,7028073.01786051,284575.252439342
"3542","R log & Total I log",15.4,7024452.23997185,285060.738403715
"3543","R log & Total I log",15.41,7020892.57453432,285504.336196885
"3544","R log & Total I log",15.42,7017392.76732931,285907.46337295
"3545","R log & Total I log",15.43,7013951.63172467,286271.473010469
"3546","R log & Total I log",15.44,7010568.04331203,286597.657673318
"3547","R log & Total I log",15.45,7007240.93512301,286887.252981172
"3548","R log & Total I log",15.46,7003969.29334113,287141.44095183
"3549","R log & Total I log",15.47,7000752.15338573,287361.353237766
"3550","R log & Total I log",15.48,6997588.5965318,287548.074032962
"3551","R log & Total I log",15.49,6994477.74654728,287702.643004594
"3552","R log & Total I log",15.5,6991418.76663247,287826.057965755
"3553","R log & Total I log",15.51,6988410.85698553,287919.277035536
"3554","R log & Total I log",15.52,6985453.25248299,287983.220744576
"3555","R log & Total I log",15.53,6982545.22040463,288018.774138071
"3556","R log & Total I log",15.54,6979686.05829392,288026.788763823
"3557","R log & Total I log",15.55,6976875.09203695,288008.084459583
"3558","R log & Total I log",15.56,6974111.67412682,287963.45098151
"3559","R log & Total I log",15.57,6971395.18202622,287893.649563711
"3560","R log & Total I log",15.58,6968725.0166352,287799.414395929
"3561","R log & Total I log",15.59,6966100.60089272,287681.453976973
"3562","R log & Total I log",15.6,6963521.37848732,287540.452362833
"3563","R log & Total I log",15.61,6960986.81263611,287377.070356293
"3564","R log & Total I log",15.62,6958496.38493379,287191.946641937
"3565","R log & Total I log",15.63,6956049.59429368,286985.698839427
"3566","R log & Total I log",15.64,6953645.9559751,286758.924473806
"3567","R log & Total I log",15.65,6951285.00066771,286512.201891563
"3568","R log & Total I log",15.66,6948966.27362187,286246.091137991
"3569","R log & Total I log",15.67,6946689.33383697,285961.134783937
"3570","R log & Total I log",15.68,6944453.75331365,285657.858692483
"3571","R log & Total I log",15.69,6942259.11635592,285336.772737361
"3572","R log & Total I log",15.7,6940105.01890947,284998.371488297
"3573","R log & Total I log",15.71,6937991.06793765,284643.13486297
"3574","R log & Total I log",15.72,6935916.88084107,284271.528738321
"3575","R log & Total I log",15.73,6933882.08491706,283884.00552341
"3576","R log & Total I log",15.74,6931886.31685001,283481.004703102
"3577","R log & Total I log",15.75,6929929.22222907,283062.953356486
"3578","R log & Total I log",15.76,6928010.45509576,282630.266647286
"3579","R log & Total I log",15.77,6926129.67752125,282183.348285677
"3580","R log & Total I log",15.78,6924286.55920879,281722.590965865
"3581","R log & Total I log",15.79,6922480.7771178,281248.376783132
"3582","R log & Total I log",15.8,6920712.01510957,280761.077630266
"3583","R log & Total I log",15.81,6918979.96361458,280261.05557291
"3584","R log & Total I log",15.82,6917284.31931953,279748.663205771
"3585","R log & Total I log",15.83,6915624.78487164,279224.243992083
"3586","R log & Total I log",15.84,6914001.0685993,278688.13258705
"3587","R log & Total I log",15.85,6912412.884249,278140.655145369
"3588","R log & Total I log",15.86,6910859.95073714,277582.12961387
"3589","R log & Total I log",15.87,6909341.99191562,277012.866010731
"3590","R log & Total I log",15.88,6907858.73635017,276433.166691924
"3591","R log & Total I log",15.89,6906409.91711113,275843.32660521
"3592","R log & Total I log",15.9,6904995.27157561,275243.63353249
"3593","R log & Total I log",15.91,6903614.54124021,274634.368321572
"3594","R log & Total I log",15.92,6902267.47154369,274015.805107898
"3595","R log & Total I log",15.93,6900953.81169949,273388.21152638
"3596","R log & Total I log",15.94,6899673.31453732,272751.848913791
"3597","R log & Total I log",15.95,6898425.73635324,272106.972502465
"3598","R log & Total I log",15.96,6897210.83676731,271453.831605954
"3599","R log & Total I log",15.97,6896028.37858873,270792.669796985
"3600","R log & Total I log",15.98,6894878.12768797,270123.725078045
"3601","R log & Total I log",15.99,6893759.85287577,269447.230044925
"3602","R log & Total I log",16,6892673.32578838,268763.41204353
"3603","R log & Total I log",16.01,6891618.32078128,268072.49332309
"3604","R log & Total I log",16.02,6890594.61489185,267374.691240351
"3605","R log & Total I log",16.03,6889601.98802468,266670.218415688
"3606","R log & Total I log",16.04,6888640.22039711,265959.279478289
"3607","R log & Total I log",16.05,6887709.06278948,265242.023741412
"3608","R log & Total I log",16.06,6886807.8721685,264518.204617418
"3609","R log & Total I log",16.07,6885933.47471063,263786.722013793
"3610","R log & Total I log",16.08,6885074.32192965,263046.800191996
"3611","R log & Total I log",16.09,6884201.35312814,262302.807716867
"3612","R log & Total I log",16.1,6883260.27415173,261571.903160253
"3613","R log & Total I log",16.11,6882172.21894542,260889.527167594
"3614","R log & Total I log",16.12,6880845.97586807,260307.451993249
"3615","R log & Total I log",16.13,6879197.98798198,259883.560677806
"3616","R log & Total I log",16.14,6877172.31810703,259667.211654519
"3617","R log & Total I log",16.15,6874752.34100622,259687.069154389
"3618","R log & Total I log",16.16,6871961.77085912,259945.253034738
"3619","R log & Total I log",16.17,6868856.14640212,260419.05934277
"3620","R log & Total I log",16.18,6865509.4315391,261068.140448979
"3621","R log & Total I log",16.19,6862000.54219412,261843.599204002
"3622","R log & Total I log",16.2,6858402.93191204,262696.12560176
"3623","R log & Total I log",16.21,6854778.54892022,263581.662407581
"3624","R log & Total I log",16.22,6851175.38266982,264464.431614032
"3625","R log & Total I log",16.23,6847627.77712979,265317.766514296
"3626","R log & Total I log",16.24,6844158.75198357,266123.112109245
"3627","R log & Total I log",16.25,6840782.12510825,266868.885677018
"3628","R log & Total I log",16.26,6837505.44136803,267548.476480961
"3629","R log & Total I log",16.27,6834331.75869364,268158.982554351
"3630","R log & Total I log",16.28,6831261.47155291,268699.791134311
"3631","R log & Total I log",16.29,6828293.21017756,269171.900451536
"3632","R log & Total I log",16.3,6825424.71917265,269577.163372876
"3633","R log & Total I log",16.31,6822653.30883401,269917.903202151
"3634","R log & Total I log",16.32,6819976.13240338,270196.658299906
"3635","R log & Total I log",16.33,6817390.35431739,270416.019415107
"3636","R log & Total I log",16.34,6814893.21700885,270578.557217585
"3637","R log & Total I log",16.35,6812482.08457949,270686.770289867
"3638","R log & Total I log",16.36,6810154.47320102,270743.045558248
"3639","R log & Total I log",16.37,6807908.04700395,270749.653930892
"3640","R log & Total I log",16.38,6805740.60381943,270708.757082579
"3641","R log & Total I log",16.39,6803650.06453827,270622.411731497
"3642","R log & Total I log",16.4,6801634.46534944,270492.572428542
"3643","R log & Total I log",16.41,6799691.95003546,270321.095752567
"3644","R log & Total I log",16.42,6797820.76090943,270109.746336053
"3645","R log & Total I log",16.43,6796019.22995227,269860.203401565
"3646","R log & Total I log",16.44,6794285.7721271,269574.066008106
"3647","R log & Total I log",16.45,6792618.87967111,269252.857552066
"3648","R log & Total I log",16.46,6791017.11650912,268898.030186812
"3649","R log & Total I log",16.47,6789479.11270781,268510.969343677
"3650","R log & Total I log",16.48,6788003.55947969,268092.998000585
"3651","R log & Total I log",16.49,6786589.20492871,267645.380476486
"3652","R log & Total I log",16.5,6785234.85032993,267169.32581085
"3653","R log & Total I log",16.51,6783939.34666851,266665.990894633
"3654","R log & Total I log",16.52,6782701.59134987,266136.483448233
