"label","time","transmission_investment"
"G log & I log",7.54,0.597513496038493
"G log & I log",7.55,0.597307024610272
"G log & I log",7.56,0.597118352458792
"G log & I log",7.57,0.596946482750371
"G log & I log",7.58,0.596790470908082
"G log & I log",7.59,0.596649416384865
"G log & I log",7.6,0.596522461091409
"G log & I log",7.61,0.596408789982705
"G log & I log",7.62,0.596307629111537
"G log & I log",7.63,0.596218241702839
"G log & I log",7.64,0.596139924441053
"G log & I log",7.65,0.596072005164139
"G log & I log",7.66,0.596013841514509
"G log & I log",7.67,0.595964819373629
"G log & I log",7.68,0.595924351299848
"G log & I log",7.69,0.595891874852095
"G log & I log",7.7,0.595866851083127
"G log & I log",7.71,0.595848763326545
"G log & I log",7.72,0.595837116148656
"G log & I log",7.73,0.595831434338612
"G log & I log",7.74,0.595831261925239
"G log & I log",7.75,0.595836161280516
"G log & I log",7.76,0.595845712323007
"G log & I log",7.77,0.595859511799368
"G log & I log",7.78,0.59587717260996
"G log & I log",7.79,0.595898323179123
"G log & I log",7.8,0.595922606871069
"G log & I log",7.81,0.59594968145742
"G log & I log",7.82,0.595979218623333
"G log & I log",7.83,0.596010903507427
"G log & I log",7.84,0.59604443426915
"G log & I log",7.85,0.596079521686521
"G log & I log",7.86,0.596115888782478
"G log & I log",7.87,0.596153270474398
"G log & I log",7.88,0.596191413228597
"G log & I log",7.89,0.596230074734461
"G log & I log",7.9,0.596269023607876
"G log & I log",7.91,0.596308039123361
"G log & I log",7.92,0.596346910938816
"G log & I log",7.93,0.596385438837199
"G log & I log",7.94,0.596423432473525
"G log & I log",7.95,0.596460711126667
"G log & I log",7.96,0.596497103456617
"G log & I log",7.97,0.596532447277109
"G log & I log",7.98,0.596566589343306
"G log & I log",7.99,0.596599385147778
"G log & I log",8,0.59663069870366
"G log & I log",8.01,0.59666054935783
"G log & I log",8.02,0.596688935124812
"G log & I log",8.03,0.596694340968495
"G log & I log",8.04,0.596613989130557
"G log & I log",8.05,0.596344344969202
"G log & I log",8.06,0.595731209221961
"G log & I log",8.07,0.594641677487573
"G log & I log",8.08,0.593051885210416
"G log & I log",8.09,0.59106015969359
"G log & I log",8.1,0.588823215885403
"G log & I log",8.11,0.58649667363615
"G log & I log",8.12,0.584202272539303
"G log & I log",8.13,0.582017859008976
"G log & I log",8.14,0.579982272056023
"G log & I log",8.15,0.578108248689935
"G log & I log",8.16,0.576392351695931
"G log & I log",8.17,0.574823200913688
"G log & I log",8.18,0.573386286086031
"G log & I log",8.19,0.572067075659044
"G log & I log",8.2,0.570851098733938
"G log & I log",8.21,0.569726373301149
"G log & I log",8.22,0.568681324830056
"G log & I log",8.23,0.56770649681539
"G log & I log",8.24,0.5667932682341
"G log & I log",8.25,0.565934337906615
"G log & I log",8.26,0.565123452665528
"G log & I log",8.27,0.56435472767915
"G log & I log",8.28,0.563623599448837
"G log & I log",8.29,0.562926519993745
"G log & I log",8.3,0.562258686395589
"G log & I log",8.31,0.561618047626311
"G log & I log",8.32,0.560999472721235
"G log & I log",8.33,0.560403151971256
"G log & I log",8.34,0.559824959167754
"G log & I log",8.35,0.559264116124236
"G log & I log",8.36,0.558718287128634
"G log & I log",8.37,0.558186146456041
"G log & I log",8.38,0.557666245999933
"G log & I log",8.39,0.557157362472571
"G log & I log",8.4,0.556658381339314
"G log & I log",8.41,0.55616840171453
"G log & I log",8.42,0.555686616412387
"G log & I log",8.43,0.555212279568629
"G log & I log",8.44,0.554744715070266
"G log & I log",8.45,0.554283331244587
"G log & I log",8.46,0.55382762155789
"G log & I log",8.47,0.553377141326816
"G log & I log",8.48,0.552931492958519
"G log & I log",8.49,0.55249032426854
"G log & I log",8.5,0.5520533312386
"G log & I log",8.51,0.551620254815255
"G log & I log",8.52,0.551190872954033
"G log & I log",8.53,0.550764993685737
"G log & I log",8.54,0.550342452003205
"G log & I log",8.55,0.549923108809081
"G log & I log",8.56,0.549506851685599
"G log & I log",8.57,0.549093584355109
"G log & I log",8.58,0.548683230352554
"G log & I log",8.59,0.548275731152481
"G log & I log",8.6,0.547871042982262
"G log & I log",8.61,0.547469134499456
"G log & I log",8.62,0.547069985344084
"G log & I log",8.63,0.54667358453182
"G log & I log",8.64,0.546279930237237
"G log & I log",8.65,0.545889028836299
"G log & I log",8.66,0.545500892543327
"G log & I log",8.67,0.545115538421825
"G log & I log",8.68,0.544732987899899
"G log & I log",8.69,0.54435326633282
"G log & I log",8.7,0.54397640221584
"G log & I log",8.71,0.5436024263068
"G log & I log",8.72,0.54323137090222
"G log & I log",8.73,0.542863269321447
"G log & I log",8.74,0.542498155485838
"G log & I log",8.75,0.542136063497356
"G log & I log",8.76,0.541777027210477
"G log & I log",8.77,0.541421079844628
"G log & I log",8.78,0.541068253673815
"G log & I log",8.79,0.540718579712562
"G log & I log",8.8,0.540372087502483
"G log & I log",8.81,0.540028804910753
"G log & I log",8.82,0.539688757924095
"G log & I log",8.83,0.539351970472479
"G log & I log",8.84,0.539018464294161
"G log & I log",8.85,0.538688258831233
"G log & I log",8.86,0.538361371139962
"G log & I log",8.87,0.538037815816805
"G log & I log",8.88,0.537717604940946
"G log & I log",8.89,0.537400748037609
"G log & I log",8.9,0.537087252056256
"G log & I log",8.91,0.536777121365928
"G log & I log",8.92,0.536470357762253
"G log & I log",8.93,0.536166960484463
"G log & I log",8.94,0.535866926240525
"G log & I log",8.95,0.535570249243156
"G log & I log",8.96,0.535276921256589
"G log & I log",8.97,0.534986931652881
"G log & I log",8.98,0.534700267472354
"G log & I log",8.99,0.534416913489544
"G log & I log",9,0.534136852284695
"G log & I log",9.01,0.53386006346261
"G log & I log",9.02,0.533586428098154
"G log & I log",9.03,0.533316652652616
"G log & I log",9.04,0.533063219783436
"G log & I log",9.05,0.532846985915292
"G log & I log",9.06,0.532653632440727
"G log & I log",9.07,0.53242197261234
"G log & I log",9.08,0.532092669655837
"G log & I log",9.09,0.531651530948274
"G log & I log",9.1,0.531127507893414
"G log & I log",9.11,0.530569445270146
"G log & I log",9.12,0.530023506264943
"G log & I log",9.13,0.529520013414064
"G log & I log",9.14,0.529072019497123
"G log & I log",9.15,0.528679951115274
"G log & I log",9.16,0.528337317830418
"G log & I log",9.17,0.52803491006288
"G log & I log",9.18,0.527763307470686
"G log & I log",9.19,0.527514094843484
"G log & I log",9.2,0.527280413750564
"G log & I log",9.21,0.527056732889752
"G log & I log",9.22,0.526838861700085
"G log & I log",9.23,0.526623508204827
"G log & I log",9.24,0.526408422972136
"G log & I log",9.25,0.52619186510996
"G log & I log",9.26,0.525972641903794
"G log & I log",9.27,0.52574996108925
"G log & I log",9.28,0.525523272125872
"G log & I log",9.29,0.525292204804506
"G log & I log",9.3,0.525056773797195
"G log & I log",9.31,0.524816951643592
"G log & I log",9.32,0.524572716756122
"G log & I log",9.33,0.524324276218779
"G log & I log",9.34,0.524071828509953
"G log & I log",9.35,0.523815594947807
"G log & I log",9.36,0.523555863504965
"G log & I log",9.37,0.523292909153827
"G log & I log",9.38,0.52302699685427
"G log & I log",9.39,0.522758403757795
"G log & I log",9.4,0.52248745560397
"G log & I log",9.41,0.522214373761409
"G log & I log",9.42,0.521939414289463
"G log & I log",9.43,0.521662843491688
"G log & I log",9.44,0.521384909022249
"G log & I log",9.45,0.521105839948577
"G log & I log",9.46,0.52082584914559
"G log & I log",9.47,0.520545134604378
"G log & I log",9.48,0.520263879320071
"G log & I log",9.49,0.519982250760487
"G log & I log",9.5,0.519700400739964
"G log & I log",9.51,0.519418456949028
"G log & I log",9.52,0.519136543940935
"G log & I log",9.53,0.518854780352784
"G log & I log",9.54,0.518573257141997
"G log & I log",9.55,0.518292047428037
"G log & I log",9.56,0.518011209690705
"G log & I log",9.57,0.517730790967397
"G log & I log",9.58,0.517450826236043
"G log & I log",9.59,0.517171337971112
"G log & I log",9.6,0.516892337809027
"G log & I log",9.61,0.516613821929912
"G log & I log",9.62,0.516335774798815
"G log & I log",9.63,0.516058172059264
"G log & I log",9.64,0.515780980015546
"G log & I log",9.65,0.515504154534296
"G log & I log",9.66,0.515227641482507
"G log & I log",9.67,0.514951378062944
"G log & I log",9.68,0.514675293739586
"G log & I log",9.69,0.514399310558611
"G log & I log",9.7,0.514123343439099
"G log & I log",9.71,0.513847300743153
"G log & I log",9.72,0.513571084451758
"G log & I log",9.73,0.513294592500957
"G log & I log",9.74,0.513017717413344
"G log & I log",9.75,0.512740346883467
"G log & I log",9.76,0.512462364870014
"G log & I log",9.77,0.512183652385367
"G log & I log",9.78,0.511904087409176
"G log & I log",9.79,0.511623545463635
"G log & I log",9.8,0.511341900240447
"G log & I log",9.81,0.511059024016758
"G log & I log",9.82,0.510774787976054
"G log & I log",9.83,0.51048906258857
"G log & I log",9.84,0.510201718045611
"G log & I log",9.85,0.509912624669084
"G log & I log",9.86,0.509621653265135
"G log & I log",9.87,0.509328675449749
"G log & I log",9.88,0.509033563970895
"G log & I log",9.89,0.508736193022852
"G log & I log",9.9,0.508436438537974
"G log & I log",9.91,0.508134178460029
"G log & I log",9.92,0.507829293005901
"G log & I log",9.93,0.507521664914368
"G log & I log",9.94,0.507211179675382
"G log & I log",9.95,0.506897725737199
"G log & I log",9.96,0.506581194696931
"G log & I log",9.97,0.506261481481385
"G log & I log",9.98,0.505938484514346
"G log & I log",9.99,0.505612105868503
"G log & I log",10,0.505282251400052
"G log & I log",10.01,0.504948781708991
"G log & I log",10.02,0.50461111068314
"G log & I log",10.03,0.504272579670539
"G log & I log",10.04,0.503998038725229
"G log & I log",10.05,0.503988460657778
"G log & I log",10.06,0.50448802937777
"G log & I log",10.07,0.505599545556468
"G log & I log",10.08,0.507225691719526
"G log & I log",10.09,0.509152375441602
"G log & I log",10.1,0.511150355279977
"G log & I log",10.11,0.513039045153407
"G log & I log",10.12,0.514708364633032
"G log & I log",10.13,0.516109285124688
"G log & I log",10.14,0.517231023524323
"G log & I log",10.15,0.51808393158832
"G log & I log",10.16,0.518688009086254
"G log & I log",10.17,0.519067096676729
"G log & I log",10.18,0.51924511721122
"G log & I log",10.19,0.519244781111894
"G log & I log",10.2,0.519086867192353
"G log & I log",10.21,0.518790146612158
"G log & I log",10.22,0.518369328506108
"G log & I log",10.23,0.517843091463988
"G log & I log",10.24,0.517222878828605
"G log & I log",10.25,0.516518851951808
"G log & I log",10.26,0.515740972609446
"G log & I log",10.27,0.514899528424984
"G log & I log",10.28,0.514001392117036
"G log & I log",10.29,0.513055667602869
"G log & I log",10.3,0.512066877670536
"G log & I log",10.31,0.511042095692549
"G log & I log",10.32,0.509984804045027
"G log & I log",10.33,0.508900894661624
"G log & I log",10.34,0.50779458910073
"G log & I log",10.35,0.506669445112262
"G log & I log",10.36,0.505529090790668
"G log & I log",10.37,0.504376540460472
"G log & I log",10.38,0.503214742092162
"G log & I log",10.39,0.502046244658949
"G log & I log",10.4,0.500873649547051
"G log & I log",10.41,0.499699197636838
"G log & I log",10.42,0.498524336163042
"G log & I log",10.43,0.497351442561778
"G log & I log",10.44,0.496182012393565
"G log & I log",10.45,0.495017614891147
"G log & I log",10.46,0.493859700736277
"G log & I log",10.47,0.492709297305849
"G log & I log",10.48,0.491567521965086
"G log & I log",10.49,0.490435455690719
"G log & I log",10.5,0.489314038383615
"G log & I log",10.51,0.488204094148381
"G log & I log",10.52,0.487106349818145
"G log & I log",10.53,0.486021441499673
"G log & I log",10.54,0.484949887271657
"G log & I log",10.55,0.483892180184897
"G log & I log",10.56,0.482848781474665
"G log & I log",10.57,0.48182003490389
"G log & I log",10.58,0.48080620970663
"G log & I log",10.59,0.479807514056052
"G log & I log",10.6,0.478824109461495
"G log & I log",10.61,0.477856110506059
"G log & I log",10.62,0.476903584931687
"G log & I log",10.63,0.475966553763385
"G log & I log",10.64,0.475044993510432
"G log & I log",10.65,0.474138841292637
"G log & I log",10.66,0.473247996029835
"G log & I log",10.67,0.472372314811009
"G log & I log",10.68,0.471511624283671
"G log & I log",10.69,0.470665725827546
"G log & I log",10.7,0.469834393444168
"G log & I log",10.71,0.469017372610159
"G log & I log",10.72,0.46821438336262
"G log & I log",10.73,0.467425122472553
"G log & I log",10.74,0.4666492724263
"G log & I log",10.75,0.465886495457912
"G log & I log",10.76,0.465136435432134
"G log & I log",10.77,0.464398721905246
"G log & I log",10.78,0.463672972473406
"G log & I log",10.79,0.462958793674595
"G log & I log",10.8,0.462255782358056
"G log & I log",10.81,0.461563525799669
"G log & I log",10.82,0.460881604103225
"G log & I log",10.83,0.460209592149585
"G log & I log",10.84,0.459547060450394
"G log & I log",10.85,0.458893575796804
"G log & I log",10.86,0.458248702324537
"G log & I log",10.87,0.457612002790331
"G log & I log",10.88,0.456983039661774
"G log & I log",10.89,0.456361375954284
"G log & I log",10.9,0.455746575983884
"G log & I log",10.91,0.455138206151684
"G log & I log",10.92,0.454535835730496
"G log & I log",10.93,0.453939037588391
"G log & I log",10.94,0.453347388828451
"G log & I log",10.95,0.452760471367197
"G log & I log",10.96,0.452177872473936
"G log & I log",10.97,0.451599185278839
"G log & I log",10.98,0.451024009242662
"G log & I log",10.99,0.450451950583997
"G log & I log",11,0.449882622661324
"G log & I log",11.01,0.449315624674895
"G log & I log",11.02,0.448750123492481
"G log & I log",11.03,0.44818664797468
"G log & I log",11.04,0.447671937933158
"G log & I log",11.05,0.447438575747894
"G log & I log",11.06,0.44792255675854
"G log & I log",11.07,0.449522905356936
"G log & I log",11.08,0.452340799885853
"G log & I log",11.09,0.456139456219562
"G log & I log",11.1,0.460488210753596
"G log & I log",11.11,0.464937192393666
"G log & I log",11.12,0.469138281523351
"G log & I log",11.13,0.472882641936634
"G log & I log",11.14,0.476079801214668
"G log & I log",11.15,0.478717522151006
"G log & I log",11.16,0.48082638087612
"G log & I log",11.17,0.482456008627752
"G log & I log",11.18,0.483661112084111
"G log & I log",11.19,0.484494883108244
"G log & I log",11.2,0.485005788632886
"G log & I log",11.21,0.485236666658029
"G log & I log",11.22,0.485225114625143
"G log & I log",11.23,0.485003510399729
"G log & I log",11.24,0.484599341123815
"G log & I log",11.25,0.484036437184532
"G log & I log",11.26,0.483336957347014
"G log & I log",11.27,0.482517521874737
"G log & I log",11.28,0.481595941967328
"G log & I log",11.29,0.480585684325785
"G log & I log",11.3,0.479498126557276
"G log & I log",11.31,0.478345261746949
"G log & I log",11.32,0.47713643874352
"G log & I log",11.33,0.475880448538346
"G log & I log",11.34,0.474584688441704
"G log & I log",11.35,0.473255995081923
"G log & I log",11.36,0.471900427956085
"G log & I log",11.37,0.470523362735653
"G log & I log",11.38,0.469129617050301
"G log & I log",11.39,0.467723540502663
"G log & I log",11.4,0.466309053786063
"G log & I log",11.41,0.464889562067539
"G log & I log",11.42,0.463468121080313
"G log & I log",11.43,0.462047467233484
"G log & I log",11.44,0.46063004379282
"G log & I log",11.45,0.45921801165294
"G log & I log",11.46,0.457813272569041
"G log & I log",11.47,0.456417492597616
"G log & I log",11.48,0.455032128538413
"G log & I log",11.49,0.453658466526274
"G log & I log",11.5,0.452297620861852
"G log & I log",11.51,0.450950534887973
"G log & I log",11.52,0.44961799299168
"G log & I log",11.53,0.448300641628308
"G log & I log",11.54,0.446998997376991
"G log & I log",11.55,0.44571349415703
"G log & I log",11.56,0.444444445991099
"G log & I log",11.57,0.44319205410579
"G log & I log",11.58,0.4419564294742
"G log & I log",11.59,0.440737608959996
"G log & I log",11.6,0.439535561398685
"G log & I log",11.61,0.438350189875258
"G log & I log",11.62,0.437181335259673
"G log & I log",11.63,0.436028784375431
"G log & I log",11.64,0.434892270707721
"G log & I log",11.65,0.433771478508316
"G log & I log",11.66,0.432666054509045
"G log & I log",11.67,0.43157561231757
"G log & I log",11.68,0.430499734302625
"G log & I log",11.69,0.429437973048152
"G log & I log",11.7,0.428389854742495
"G log & I log",11.71,0.427354883508535
"G log & I log",11.72,0.426332545385488
"G log & I log",11.73,0.425322311340626
"G log & I log",11.74,0.424323639332869
"G log & I log",11.75,0.423335976376293
"G log & I log",11.76,0.422358760986086
"G log & I log",11.77,0.421391425668638
"G log & I log",11.78,0.420433398923503
"G log & I log",11.79,0.419484107210089
"G log & I log",11.8,0.418542976277436
"G log & I log",11.81,0.417609432629629
"G log & I log",11.82,0.416682905160037
"G log & I log",11.83,0.415762826590971
"G log & I log",11.84,0.414848634598108
"G log & I log",11.85,0.413939772803129
"G log & I log",11.86,0.413035691778152
