"long_label","time","transmission_investment"
"Sexual iRBC log",17.594,0.454719616077348
"Sexual iRBC log",17.595,0.454739975035423
"Sexual iRBC log",17.596,0.45476044873638
"Sexual iRBC log",17.597,0.454781036912877
"Sexual iRBC log",17.598,0.454801739301125
"Sexual iRBC log",17.599,0.454822555643553
"Sexual iRBC log",17.6,0.454843485674594
"Sexual iRBC log",17.601,0.454864529133125
"Sexual iRBC log",17.602,0.454885685763351
"Sexual iRBC log",17.603,0.454906955300594
"Sexual iRBC log",17.604,0.454928337485505
"Sexual iRBC log",17.605,0.454949832065843
"Sexual iRBC log",17.606,0.454971438778706
"Sexual iRBC log",17.607,0.454993157366523
"Sexual iRBC log",17.608,0.455014987578828
"Sexual iRBC log",17.609,0.455036929155384
"Sexual iRBC log",17.61,0.455058981840395
"Sexual iRBC log",17.611,0.455081145385172
"Sexual iRBC log",17.612,0.455103419531255
"Sexual iRBC log",17.613,0.455125804025514
"Sexual iRBC log",17.614,0.455148298620145
"Sexual iRBC log",17.615,0.455170903060242
"Sexual iRBC log",17.616,0.455193617093563
"Sexual iRBC log",17.617,0.45521644047497
"Sexual iRBC log",17.618,0.455239372950444
"Sexual iRBC log",17.619,0.455262414271296
"Sexual iRBC log",17.62,0.455285564193275
"Sexual iRBC log",17.621,0.455308822463252
"Sexual iRBC log",17.622,0.455332188839641
"Sexual iRBC log",17.623,0.455355663071977
"Sexual iRBC log",17.624,0.455379244914234
"Sexual iRBC log",17.625,0.455402934126603
"Sexual iRBC log",17.626,0.455426730460395
"Sexual iRBC log",17.627,0.455450633670473
"Sexual iRBC log",17.628,0.455474643518805
"Sexual iRBC log",17.629,0.455498759759365
"Sexual iRBC log",17.63,0.455522982149681
"Sexual iRBC log",17.631,0.455547310452609
"Sexual iRBC log",17.632,0.455571744423011
"Sexual iRBC log",17.633,0.455596283821968
"Sexual iRBC log",17.634,0.455620928414113
"Sexual iRBC log",17.635,0.455645677956085
"Sexual iRBC log",17.636,0.455670532208963
"Sexual iRBC log",17.637,0.455695490941821
"Sexual iRBC log",17.638,0.455720553912187
"Sexual iRBC log",17.639,0.455745720883804
"Sexual iRBC log",17.64,0.455770991625748
"Sexual iRBC log",17.641,0.455796365899097
"Sexual iRBC log",17.642,0.455821843467596
"Sexual iRBC log",17.643,0.455847424104761
"Sexual iRBC log",17.644,0.455873107570781
"Sexual iRBC log",17.645,0.455898893632956
"Sexual iRBC log",17.646,0.455924782065686
"Sexual iRBC log",17.647,0.45595077263183
"Sexual iRBC log",17.648,0.455976865101348
"Sexual iRBC log",17.649,0.456003059247756
"Sexual iRBC log",17.65,0.45602935483835
"Sexual iRBC log",17.651,0.456055751642204
"Sexual iRBC log",17.652,0.456082249437273
"Sexual iRBC log",17.653,0.456108847989078
"Sexual iRBC log",17.654,0.456135547076464
"Sexual iRBC log",17.655,0.456162346468503
"Sexual iRBC log",17.656,0.45618924593871
"Sexual iRBC log",17.657,0.456216245267704
"Sexual iRBC log",17.658,0.456243344223672
"Sexual iRBC log",17.659,0.456270542584569
"Sexual iRBC log",17.66,0.456297840130127
"Sexual iRBC log",17.661,0.456325236633859
"Sexual iRBC log",17.662,0.456352731871945
"Sexual iRBC log",17.663,0.45638032562767
"Sexual iRBC log",17.664,0.456408017674548
"Sexual iRBC log",17.665,0.45643580779231
"Sexual iRBC log",17.666,0.456463695766018
"Sexual iRBC log",17.667,0.456491681370075
"Sexual iRBC log",17.668,0.456519764385988
"Sexual iRBC log",17.669,0.456547944600594
"Sexual iRBC log",17.67,0.456576221790073
"Sexual iRBC log",17.671,0.456604595737709
"Sexual iRBC log",17.672,0.456633066231227
"Sexual iRBC log",17.673,0.456661633049471
"Sexual iRBC log",17.674,0.456690295977502
"Sexual iRBC log",17.675,0.456719054803933
"Sexual iRBC log",17.676,0.456747909309385
"Sexual iRBC log",17.677,0.456776859279806
"Sexual iRBC log",17.678,0.456805904508251
"Sexual iRBC log",17.679,0.456835044774451
"Sexual iRBC log",17.68,0.45686427986702
"Sexual iRBC log",17.681,0.4568936095799
"Sexual iRBC log",17.682,0.456923033692824
"Sexual iRBC log",17.683,0.456952552004175
"Sexual iRBC log",17.684,0.456982164296349
"Sexual iRBC log",17.685,0.457011870361512
"Sexual iRBC log",17.686,0.457041669994496
"Sexual iRBC log",17.687,0.457071562981248
"Sexual iRBC log",17.688,0.457101549114824
"Sexual iRBC log",17.689,0.457131628191831
"Sexual iRBC log",17.69,0.457161799999994
"Sexual iRBC log",17.691,0.457192064332368
"Sexual iRBC log",17.692,0.457222420988224
"Sexual iRBC log",17.693,0.457252869757951
"Sexual iRBC log",17.694,0.457283410435494
"Sexual iRBC log",17.695,0.457314042821011
"Sexual iRBC log",17.696,0.457344766705781
"Sexual iRBC log",17.697,0.457375581885522
"Sexual iRBC log",17.698,0.457406488163947
"Sexual iRBC log",17.699,0.457437485331447
"Sexual iRBC log",17.7,0.457468573187292
"Sexual iRBC log",17.701,0.457499751534307
"Sexual iRBC log",17.702,0.457531020166435
"Sexual iRBC log",17.703,0.457562378883836
"Sexual iRBC log",17.704,0.457593827490221
"Sexual iRBC log",17.705,0.457625365781311
"Sexual iRBC log",17.706,0.457656993558153
"Sexual iRBC log",17.707,0.457688710626236
"Sexual iRBC log",17.708,0.457720516783944
"Sexual iRBC log",17.709,0.457752411833212
"Sexual iRBC log",17.71,0.457784395581307
"Sexual iRBC log",17.711,0.457816467826611
"Sexual iRBC log",17.712,0.457848628373725
"Sexual iRBC log",17.713,0.457880877031691
"Sexual iRBC log",17.714,0.457913213598005
"Sexual iRBC log",17.715,0.45794563788526
"Sexual iRBC log",17.716,0.457978149694505
"Sexual iRBC log",17.717,0.458010748832116
"Sexual iRBC log",17.718,0.458043435109801
"Sexual iRBC log",17.719,0.458076208330382
"Sexual iRBC log",17.72,0.458109068302015
"Sexual iRBC log",17.721,0.458142014838181
"Sexual iRBC log",17.722,0.458175047743481
"Sexual iRBC log",17.723,0.458208166826957
"Sexual iRBC log",17.724,0.458241371903867
"Sexual iRBC log",17.725,0.458274662781477
"Sexual iRBC log",17.726,0.458308039269717
"Sexual iRBC log",17.727,0.45834150118651
"Sexual iRBC log",17.728,0.458375048339121
"Sexual iRBC log",17.729,0.458408680541922
"Sexual iRBC log",17.73,0.458442397613723
"Sexual iRBC log",17.731,0.458476199363567
"Sexual iRBC log",17.732,0.458510085606711
"Sexual iRBC log",17.733,0.458544056164634
"Sexual iRBC log",17.734,0.458578110849039
"Sexual iRBC log",17.735,0.458612249477852
"Sexual iRBC log",17.736,0.458646471872548
"Sexual iRBC log",17.737,0.458680777847498
"Sexual iRBC log",17.738,0.458715167222401
"Sexual iRBC log",17.739,0.458749639822287
"Sexual iRBC log",17.74,0.458784195463302
"Sexual iRBC log",17.741,0.458818833966923
"Sexual iRBC log",17.742,0.458853555159955
"Sexual iRBC log",17.743,0.458888358860321
"Sexual iRBC log",17.744,0.458923244892162
"Sexual iRBC log",17.745,0.458958213085836
"Sexual iRBC log",17.746,0.458993263258378
"Sexual iRBC log",17.747,0.459028395243699
"Sexual iRBC log",17.748,0.459063608863275
"Sexual iRBC log",17.749,0.459098903943911
"Sexual iRBC log",17.75,0.459134280320406
"Sexual iRBC log",17.751,0.459169737815124
"Sexual iRBC log",17.752,0.459205276259311
"Sexual iRBC log",17.753,0.459240895486879
"Sexual iRBC log",17.754,0.45927659532552
"Sexual iRBC log",17.755,0.459312375607368
"Sexual iRBC log",17.756,0.459348236168999
"Sexual iRBC log",17.757,0.459384176839883
"Sexual iRBC log",17.758,0.45942019745393
"Sexual iRBC log",17.759,0.459456297851268
"Sexual iRBC log",17.76,0.459492477863144
"Sexual iRBC log",17.761,0.459528737326131
"Sexual iRBC log",17.762,0.459565076081248
"Sexual iRBC log",17.763,0.459601493962403
"Sexual iRBC log",17.764,0.459637990807948
"Sexual iRBC log",17.765,0.459674566462454
"Sexual iRBC log",17.766,0.459711220761605
"Sexual iRBC log",17.767,0.459747953544642
"Sexual iRBC log",17.768,0.459784764658799
"Sexual iRBC log",17.769,0.459821653941539
"Sexual iRBC log",17.77,0.459858621235654
"Sexual iRBC log",17.771,0.459895666388377
"Sexual iRBC log",17.772,0.459932789239836
"Sexual iRBC log",17.773,0.459969989634601
"Sexual iRBC log",17.774,0.460007267424345
"Sexual iRBC log",17.775,0.460044622446532
"Sexual iRBC log",17.776,0.460082054551059
"Sexual iRBC log",17.777,0.4601195635896
"Sexual iRBC log",17.778,0.460157149401397
"Sexual iRBC log",17.779,0.460194811843451
"Sexual iRBC log",17.78,0.460232550759443
"Sexual iRBC log",17.781,0.460270365997495
"Sexual iRBC log",17.782,0.46030825741461
"Sexual iRBC log",17.783,0.460346224855357
"Sexual iRBC log",17.784,0.460384268170522
"Sexual iRBC log",17.785,0.460422387217996
"Sexual iRBC log",17.786,0.460460581843236
"Sexual iRBC log",17.787,0.46049885190147
"Sexual iRBC log",17.788,0.460537197248811
"Sexual iRBC log",17.789,0.460575617735159
"Sexual iRBC log",17.79,0.460614113213964
"Sexual iRBC log",17.791,0.460652683544893
"Sexual iRBC log",17.792,0.460691328578733
"Sexual iRBC log",17.793,0.460730048171598
"Sexual iRBC log",17.794,0.460768842183157
"Sexual iRBC log",17.795,0.460807710465971
"Sexual iRBC log",17.796,0.460846652876157
"Sexual iRBC log",17.797,0.460885669276045
"Sexual iRBC log",17.798,0.460924759520864
"Sexual iRBC log",17.799,0.460963923466728
"Sexual iRBC log",17.8,0.461003160977747
"Sexual iRBC log",17.801,0.461042471908257
"Sexual iRBC log",17.802,0.46108185611704
"Sexual iRBC log",17.803,0.461121313469093
"Sexual iRBC log",17.804,0.461160843821418
"Sexual iRBC log",17.805,0.461200447032795
"Sexual iRBC log",17.806,0.461240122969997
"Sexual iRBC log",17.807,0.461279871487363
"Sexual iRBC log",17.808,0.461319692454332
"Sexual iRBC log",17.809,0.461359585727905
"Sexual iRBC log",17.81,0.461399551170416
"Sexual iRBC log",17.811,0.461439588648638
"Sexual iRBC log",17.812,0.461479698023126
"Sexual iRBC log",17.813,0.461519879156214
"Sexual iRBC log",17.814,0.461560131917338
"Sexual iRBC log",17.815,0.461600456165279
"Sexual iRBC log",17.816,0.461640851765033
"Sexual iRBC log",17.817,0.461681318586926
"Sexual iRBC log",17.818,0.461721856491515
"Sexual iRBC log",17.819,0.461762465343796
"Sexual iRBC log",17.82,0.461803145015871
"Sexual iRBC log",17.821,0.461843895368297
"Sexual iRBC log",17.822,0.461884716267846
"Sexual iRBC log",17.823,0.46192560758751
"Sexual iRBC log",17.824,0.461966569188732
"Sexual iRBC log",17.825,0.462007600940062
"Sexual iRBC log",17.826,0.462048702713602
"Sexual iRBC log",17.827,0.46208987437435
"Sexual iRBC log",17.828,0.462131115789077
"Sexual iRBC log",17.829,0.46217242683344
"Sexual iRBC log",17.83,0.462213807370659
"Sexual iRBC log",17.831,0.46225525727106
"Sexual iRBC log",17.832,0.462296776410298
"Sexual iRBC log",17.833,0.462338364652481
"Sexual iRBC log",17.834,0.462380021868825
"Sexual iRBC log",17.835,0.462421747934982
"Sexual iRBC log",17.836,0.462463542717728
"Sexual iRBC log",17.837,0.462505406088276
"Sexual iRBC log",17.838,0.462547337924057
"Sexual iRBC log",17.839,0.462589338090957
"Sexual iRBC log",17.84,0.462631406467295
"Sexual iRBC log",17.841,0.462673542920733
"Sexual iRBC log",17.842,0.462715747326037
"Sexual iRBC log",17.843,0.46275801955975
"Sexual iRBC log",17.844,0.462800359492199
"Sexual iRBC log",17.845,0.462842766996374
"Sexual iRBC log",17.846,0.462885241952371
"Sexual iRBC log",17.847,0.462927784229628
"Sexual iRBC log",17.848,0.462970393703799
"Sexual iRBC log",17.849,0.463013070254092
"Sexual iRBC log",17.85,0.463055813752611
"Sexual iRBC log",17.851,0.463098624074121
"Sexual iRBC log",17.852,0.463141501099607
"Sexual iRBC log",17.853,0.463184444702058
"Sexual iRBC log",17.854,0.463227454757131
"Sexual iRBC log",17.855,0.463270531147586
"Sexual iRBC log",17.856,0.463313673746413
"Sexual iRBC log",17.857,0.463356882430155
"Sexual iRBC log",17.858,0.463400157082461
"Sexual iRBC log",17.859,0.463443497576321
"Sexual iRBC log",17.86,0.463486903790944
"Sexual iRBC log",17.861,0.463530375609977
"Sexual iRBC log",17.862,0.463573912908188
"Sexual iRBC log",17.863,0.463617515564785
"Sexual iRBC log",17.864,0.463661183464303
"Sexual iRBC log",17.865,0.463704916482399
"Sexual iRBC log",17.866,0.463748714499168
"Sexual iRBC log",17.867,0.463792577400923
"Sexual iRBC log",17.868,0.46383650506332
"Sexual iRBC log",17.869,0.463880497367342
"Sexual iRBC log",17.87,0.463924554199302
"Sexual iRBC log",17.871,0.463968675435744
"Sexual iRBC log",17.872,0.464012860964758
"Sexual iRBC log",17.873,0.464057110663774
"Sexual iRBC log",17.874,0.464101424415553
"Sexual iRBC log",17.875,0.464145802107296
"Sexual iRBC log",17.876,0.4641902436191
"Sexual iRBC log",17.877,0.464234748833725
"Sexual iRBC log",17.878,0.46427931763926
"Sexual iRBC log",17.879,0.46432394991669
"Sexual iRBC log",17.88,0.464368645548774
"Sexual iRBC log",17.881,0.464413404425379
"Sexual iRBC log",17.882,0.464458226427489
"Sexual iRBC log",17.883,0.46450311143964
"Sexual iRBC log",17.884,0.464548059352587
"Sexual iRBC log",17.885,0.464593070047314
"Sexual iRBC log",17.886,0.464638143410134
"Sexual iRBC log",17.887,0.464683279330913
"Sexual iRBC log",17.888,0.464728477693299
"Sexual iRBC log",17.889,0.464773738382718
"Sexual iRBC log",17.89,0.464819061291699
"Sexual iRBC log",17.891,0.464864446303004
"Sexual iRBC log",17.892,0.464909893303833
"Sexual iRBC log",17.893,0.464955402187606
"Sexual iRBC log",17.894,0.46500097283797
"Sexual iRBC log",17.895,0.465046605142128
"Sexual iRBC log",17.896,0.465092298994385
"Sexual iRBC log",17.897,0.465138054279279
"Sexual iRBC log",17.898,0.465183870885788
"Sexual iRBC log",17.899,0.46522974870733
"Sexual iRBC log",17.9,0.465275687630218
"Sexual iRBC log",17.901,0.46532168754343
"Sexual iRBC log",17.902,0.465367748343049
"Sexual iRBC log",17.903,0.465413869911835
"Sexual iRBC log",17.904,0.465460052148536
"Sexual iRBC log",17.905,0.46550629493769
"Sexual iRBC log",17.906,0.465552598170937
"Sexual iRBC log",17.907,0.465598961746139
"Sexual iRBC log",17.908,0.465645385548719
"Sexual iRBC log",17.909,0.465691869470319
"Sexual iRBC log",17.91,0.4657384134088
"Sexual iRBC log",17.911,0.465785017252252
"Sexual iRBC log",17.912,0.465831680892315
"Sexual iRBC log",17.913,0.465878404226849
"Sexual iRBC log",17.914,0.465925187144833
"Sexual iRBC log",17.915,0.465972029538797
"Sexual iRBC log",17.916,0.466018931308376
"Sexual iRBC log",17.917,0.46606589234166
"Sexual iRBC log",17.918,0.466112912532957
"Sexual iRBC log",17.919,0.466159991781012
"Sexual iRBC log",17.92,0.466207129976581
"Sexual iRBC log",17.921,0.466254327013971
"Sexual iRBC log",17.922,0.466301582791928
"Sexual iRBC log",17.923,0.466348897202096
"Sexual iRBC log",17.924,0.466396270139668
"Sexual iRBC log",17.925,0.46644370150517
"Sexual iRBC log",17.926,0.466491191189355
"Sexual iRBC log",17.927,0.466538739088307
"Sexual iRBC log",17.928,0.466586345103437
"Sexual iRBC log",17.929,0.466634009125499
"Sexual iRBC log",17.93,0.466681731052354
"Sexual iRBC log",17.931,0.466729510786301
"Sexual iRBC log",17.932,0.466777348216318
"Sexual iRBC log",17.933,0.466825243247371
"Sexual iRBC log",17.934,0.466873195771988
"Sexual iRBC log",17.935,0.466921205687143
"Sexual iRBC log",17.936,0.466969272896911
"Sexual iRBC log",17.937,0.467017397293823
"Sexual iRBC log",17.938,0.467065578776626
"Sexual iRBC log",17.939,0.46711381724851
"Sexual iRBC log",17.94,0.467162112603781
"Sexual iRBC log",17.941,0.467210464741186
"Sexual iRBC log",17.942,0.467258873564802
"Sexual iRBC log",17.943,0.467307338969825
"Sexual iRBC log",17.944,0.467355860855001
"Sexual iRBC log",17.945,0.467404439125296
"Sexual iRBC log",17.946,0.467453073675017
"Sexual iRBC log",17.947,0.467501764405576
"Sexual iRBC log",17.948,0.467550511221049
"Sexual iRBC log",17.949,0.467599314018408
"Sexual iRBC log",17.95,0.467648172698176
"Sexual iRBC log",17.951,0.46769708716532
"Sexual iRBC log",17.952,0.467746057315921
"Sexual iRBC log",17.953,0.46779508305228
"Sexual iRBC log",17.954,0.467844164280251
"Sexual iRBC log",17.955,0.467893300896804
"Sexual iRBC log",17.956,0.467942492804241
"Sexual iRBC log",17.957,0.467991739908413
"Sexual iRBC log",17.958,0.468041042107181
"Sexual iRBC log",17.959,0.468090399302845
"Sexual iRBC log",17.96,0.468139811403923
"Sexual iRBC log",17.961,0.468189278306497
"Sexual iRBC log",17.962,0.468238799914644
"Sexual iRBC log",17.963,0.468288376135995
"Sexual iRBC log",17.964,0.468338006866631
"Sexual iRBC log",17.965,0.468387692018624
"Sexual iRBC log",17.966,0.468437431488056
"Sexual iRBC log",17.967,0.46848722518078
"Sexual iRBC log",17.968,0.468537073005315
"Sexual iRBC log",17.969,0.46858697485952
"Sexual iRBC log",17.97,0.468636930649247
"Sexual iRBC log",17.971,0.468686940283014
"Sexual iRBC log",17.972,0.468737003660458
"Sexual iRBC log",17.973,0.468787120687431
"Sexual iRBC log",17.974,0.46883729127245
"Sexual iRBC log",17.975,0.468887515316929
"Sexual iRBC log",17.976,0.468937792724944
"Sexual iRBC log",17.977,0.468988123407676
"Sexual iRBC log",17.978,0.469038507265651
"Sexual iRBC log",17.979,0.469088944204721
"Sexual iRBC log",17.98,0.469139434136068
"Sexual iRBC log",17.981,0.469189976960216
"Sexual iRBC log",17.982,0.469240572583018
"Sexual iRBC log",17.983,0.469291220916546
"Sexual iRBC log",17.984,0.46934192186221
"Sexual iRBC log",17.985,0.469392675326752
"Sexual iRBC log",17.986,0.469443481222243
"Sexual iRBC log",17.987,0.469494339450094
"Sexual iRBC log",17.988,0.469545249917935
"Sexual iRBC log",17.989,0.469596212536949
"Sexual iRBC log",17.99,0.469647227211212
"Sexual iRBC log",17.991,0.469698293848353
"Sexual iRBC log",17.992,0.469749412359555
"Sexual iRBC log",17.993,0.469800582648894
"Sexual iRBC log",17.994,0.469851804623111
"Sexual iRBC log",17.995,0.469903078196943
"Sexual iRBC log",17.996,0.4699544032718
"Sexual iRBC log",17.997,0.470005779762417
"Sexual iRBC log",17.998,0.470057207571983
"Sexual iRBC log",17.999,0.470108686609017
"Sexual iRBC log",18,0.470160216789139
"Sexual iRBC log",18.001,0.470211798014653
"Sexual iRBC log",18.002,0.47026343019585
"Sexual iRBC log",18.003,0.47031511324569
"Sexual iRBC log",18.004,0.470366847070025
"Sexual iRBC log",18.005,0.470418631578262
"Sexual iRBC log",18.006,0.470470466683359
"Sexual iRBC log",18.007,0.470522352292946
"Sexual iRBC log",18.008,0.470574288314651
"Sexual iRBC log",18.009,0.470626274664099
"Sexual iRBC log",18.01,0.47067831124803
"Sexual iRBC log",18.011,0.470730397974961
"Sexual iRBC log",18.012,0.470782534761405
"Sexual iRBC log",18.013,0.470834721512325
"Sexual iRBC log",18.014,0.470886958138905
"Sexual iRBC log",18.015,0.470939244556767
"Sexual iRBC log",18.016,0.470991580672653
"Sexual iRBC log",18.017,0.471043966395968
"Sexual iRBC log",18.018,0.471096401644999
"Sexual iRBC log",18.019,0.471148886325601
"Sexual iRBC log",18.02,0.471201420348955
"Sexual iRBC log",18.021,0.471254003620913
"Sexual iRBC log",18.022,0.471306636065982
"Sexual iRBC log",18.023,0.471359317591791
"Sexual iRBC log",18.024,0.471412048113962
"Sexual iRBC log",18.025,0.471464827536572
"Sexual iRBC log",18.026,0.471517655771692
"Sexual iRBC log",18.027,0.47157053273672
"Sexual iRBC log",18.028,0.471623458337511
"Sexual iRBC log",18.029,0.471676432492352
"Sexual iRBC log",18.03,0.471729455107983
"Sexual iRBC log",18.031,0.471782526096476
"Sexual iRBC log",18.032,0.471835645375229
"Sexual iRBC log",18.033,0.471888812851873
"Sexual iRBC log",18.034,0.471942028438477
"Sexual iRBC log",18.035,0.471995292060434
"Sexual iRBC log",18.036,0.472048603619157
"Sexual iRBC log",18.037,0.472101963022276
"Sexual iRBC log",18.038,0.472155370188077
"Sexual iRBC log",18.039,0.472208825040177
"Sexual iRBC log",18.04,0.472262327503081
"Sexual iRBC log",18.041,0.472315877529716
"Sexual iRBC log",18.042,0.472369475049916
"Sexual iRBC log",18.043,0.472423120008614
"Sexual iRBC log",18.044,0.472476822894308
"Sexual iRBC log",18.045,0.472530566119289
"Sexual iRBC log",18.046,0.472584354360706
"Sexual iRBC log",18.047,0.472638189191521
"Sexual iRBC log",18.048,0.472692071153524
"Sexual iRBC log",18.049,0.472746000473201
"Sexual iRBC log",18.05,0.472799977296212
"Sexual iRBC log",18.051,0.472853996986267
"Sexual iRBC log",18.052,0.472908062549848
"Sexual iRBC log",18.053,0.472962179614456
"Sexual iRBC log",18.054,0.473016346599131
"Sexual iRBC log",18.055,0.473070563341338
"Sexual iRBC log",18.056,0.473124829323268
"Sexual iRBC log",18.057,0.47317914464795
"Sexual iRBC log",18.058,0.473233509538318
"Sexual iRBC log",18.059,0.473287924683596
"Sexual iRBC log",18.06,0.47334239066732
"Sexual iRBC log",18.061,0.473396908300394
"Sexual iRBC log",18.062,0.47345147824629
"Sexual iRBC log",18.063,0.473506101368315
"Sexual iRBC log",18.064,0.473560778478266
"Sexual iRBC log",18.065,0.473615510512282
"Sexual iRBC log",18.066,0.473670298477558
"Sexual iRBC log",18.067,0.473725143425696
"Sexual iRBC log",18.068,0.473780046431393
"Sexual iRBC log",18.069,0.473835008598655
"Sexual iRBC log",18.07,0.473890031061686
"Sexual iRBC log",18.071,0.473945114947583
"Sexual iRBC log",18.072,0.47400026136657
"Sexual iRBC log",18.073,0.474055471401336
"Sexual iRBC log",18.074,0.474110746064405
"Sexual iRBC log",18.075,0.474166086295469
"Sexual iRBC log",18.076,0.474221492933857
"Sexual iRBC log",18.077,0.474276966671461
"Sexual iRBC log",18.078,0.474332508042963
"Sexual iRBC log",18.079,0.474388117387647
"Sexual iRBC log",18.08,0.474443794811208
"Sexual iRBC log",18.081,0.474499540159101
"Sexual iRBC log",18.082,0.474555352979245
"Sexual iRBC log",18.083,0.474611232469613
"Sexual iRBC log",18.084,0.474667177425836
"Sexual iRBC log",18.085,0.474723186298043
"Sexual iRBC log",18.086,0.474779257058522
"Sexual iRBC log",18.087,0.474835387166195
"Sexual iRBC log",18.088,0.474891573541747
"Sexual iRBC log",18.089,0.474947812533877
"Sexual iRBC log",18.09,0.47500409989798
"Sexual iRBC log",18.091,0.475060430765062
"Sexual iRBC log",18.092,0.475116799557362
"Sexual iRBC log",18.093,0.475173199940393
"Sexual iRBC log",18.094,0.475229624850471
"Sexual iRBC log",18.095,0.475286066481395
"Sexual iRBC log",18.096,0.475342516238264
"Sexual iRBC log",18.097,0.475398964677076
"Sexual iRBC log",18.098,0.475455401500291
"Sexual iRBC log",18.099,0.475511815543506
"Sexual iRBC log",18.1,0.475568194762133
"Sexual iRBC log",18.101,0.475624526226071
"Sexual iRBC log",18.102,0.475680796117928
"Sexual iRBC log",18.103,0.475736989703712
"Sexual iRBC log",18.104,0.47579309135326
"Sexual iRBC log",18.105,0.475849084551783
"Sexual iRBC log",18.106,0.475904951885653
"Sexual iRBC log",18.107,0.475960675077935
"Sexual iRBC log",18.108,0.476016235001708
"Sexual iRBC log",18.109,0.476071611685391
"Sexual iRBC log",18.11,0.476126784354491
"Sexual iRBC log",18.111,0.476181731462688
"Sexual iRBC log",18.112,0.47623643070871
"Sexual iRBC log",18.113,0.476290859086959
"Sexual iRBC log",18.114,0.476344992929256
"Sexual iRBC log",18.115,0.476398807934153
"Sexual iRBC log",18.116,0.476452279227324
"Sexual iRBC log",18.117,0.476505381410419
"Sexual iRBC log",18.118,0.476558088601031
"Sexual iRBC log",18.119,0.47661037450375
"Sexual iRBC log",18.12,0.476662212462564
"Sexual iRBC log",18.121,0.476713575507937
"Sexual iRBC log",18.122,0.476764436436738
"Sexual iRBC log",18.123,0.47681476785133
"Sexual iRBC log",18.124,0.476864542242161
"Sexual iRBC log",18.125,0.476913732053497
"Sexual iRBC log",18.126,0.4769623097296
"Sexual iRBC log",18.127,0.477010247795562
"Sexual iRBC log",18.128,0.477057518915025
"Sexual iRBC log",18.129,0.477104095949699
"Sexual iRBC log",18.13,0.47714995203485
"Sexual iRBC log",18.131,0.47719506064503
"Sexual iRBC log",18.132,0.477239395634932
"Sexual iRBC log",18.133,0.477282931316658
"Sexual iRBC log",18.134,0.477325642500581
"Sexual iRBC log",18.135,0.477367504594817
"Sexual iRBC log",18.136,0.477408493644305
"Sexual iRBC log",18.137,0.47744858635479
"Sexual iRBC log",18.138,0.47748776014167
"Sexual iRBC log",18.139,0.477525993208161
"Sexual iRBC log",18.14,0.477563264599468
"Sexual iRBC log",18.141,0.477599554217001
"Sexual iRBC log",18.142,0.477634842869001
"Sexual iRBC log",18.143,0.477669112314949
"Sexual iRBC log",18.144,0.47770234528155
"Sexual iRBC log",18.145,0.477734525512474
"Sexual iRBC log",18.146,0.477765637795002
"Sexual iRBC log",18.147,0.477795667967129
"Sexual iRBC log",18.148,0.477824602955756
"Sexual iRBC log",18.149,0.477852430795345
"Sexual iRBC log",18.15,0.477879140628801
"Sexual iRBC log",18.151,0.477904722730571
"Sexual iRBC log",18.152,0.47792916852174
"Sexual iRBC log",18.153,0.477952470550491
"Sexual iRBC log",18.154,0.477974622529409
"Sexual iRBC log",18.155,0.47799561930173
"Sexual iRBC log",18.156,0.478015456857328
"Sexual iRBC log",18.157,0.478034132332716
"Sexual iRBC log",18.158,0.478051643977295
"Sexual iRBC log",18.159,0.478067991163122
"Sexual iRBC log",18.16,0.478083174370703
"Sexual iRBC log",18.161,0.478097195156124
"Sexual iRBC log",18.162,0.478110056148395
"Sexual iRBC log",18.163,0.478121761029016
"Sexual iRBC log",18.164,0.478132314493784
"Sexual iRBC log",18.165,0.478141722244807
"Sexual iRBC log",18.166,0.478149990962962
"Sexual iRBC log",18.167,0.478157128264378
"Sexual iRBC log",18.168,0.478163142688892
"Sexual iRBC log",18.169,0.478168043668958
"Sexual iRBC log",18.17,0.478171841479025
"Sexual iRBC log",18.171,0.478174547223986
"Sexual iRBC log",18.172,0.478176172798328
"Sexual iRBC log",18.173,0.478176730844382
"Sexual iRBC log",18.174,0.478176234730121
"Sexual iRBC log",18.175,0.478174698512746
"Sexual iRBC log",18.176,0.478172136879174
"Sexual iRBC log",18.177,0.478168565141601
"Sexual iRBC log",18.178,0.478163999183323
"Sexual iRBC log",18.179,0.478158455421429
"Sexual iRBC log",18.18,0.478151950780159
"Sexual iRBC log",18.181,0.478144502655375
"Sexual iRBC log",18.182,0.478136128893247
"Sexual iRBC log",18.183,0.478126847657023
"Sexual iRBC log",18.184,0.478116677514073
"Sexual iRBC log",18.185,0.478105637353288
"Sexual iRBC log",18.186,0.478093746362873
"Sexual iRBC log",18.187,0.478081023975285
"Sexual iRBC log",18.188,0.478067489849465
"Sexual iRBC log",18.189,0.478053163832648
"Sexual iRBC log",18.19,0.478038065920394
"Sexual iRBC log",18.191,0.478022216234386
"Sexual iRBC log",18.192,0.47800563500644
"Sexual iRBC log",18.193,0.477988342534097
"Sexual iRBC log",18.194,0.477970359154867
"Sexual iRBC log",18.195,0.477951705214252
"Sexual iRBC log",18.196,0.477932401035552
"Sexual iRBC log",18.197,0.477912466911867
"Sexual iRBC log",18.198,0.47789192308656
"Sexual iRBC log",18.199,0.477870789703516
"Sexual iRBC log",18.2,0.477849086807147
"Sexual iRBC log",18.201,0.477826834318407
