"X","mut_id","res_id","fitness","mut_var1","mut_var2","mut_var3","mut_var4","res_var1","res_var2","res_var3","res_var4","mut_var1_opt","mut_var2_opt","mut_var3_opt","mut_var4_opt"
1,"I1+I2_none","Ig-i_none",0.330942523644692,0.9999997,-9.1495804,-71.9937848,4998.243879,1.178482,-108.3889,2.022846,0.4681743,1.61783708851246,-31.0969317350407,302.465780686236,9.31067967594204
1,"I1+I2_none","Ig1+Ig2_none",0.497910366604529,0.9999997,-9.1495804,-71.9937848,4998.243879,1,-31.28019,341.47294,-4999.99774,1.73960220785099,-45.9006440131519,537.376935938993,5021.17593918573
1,"I1+I2_none","R_log",-0.173286041784256,0.9999997,-9.1495804,-71.9937848,4998.243879,-1708.033,2029.536,1652.683,1716.579,1.92567392652907,-31.1790188230614,270.106353933146,10.2979191286654
1,"I1+I2_none","R_none",-0.203363441913158,0.9999997,-9.1495804,-71.9937848,4998.243879,-85.83515,132.203,63.44411,95.46252,1.97265813098245,-30.6940491974946,257.000521814495,9.82793055244878
1,"I1+I2_none","sum_log",-0.19307803320203,0.9999997,-9.1495804,-71.9937848,4998.243879,366.9224,-475.8806,-333.6755,-376.6502,1.92109665102795,-33.414245665387,322.858002647774,19.83837491033
1,"I1+I2_none","sum_none",-0.00772106885843571,0.9999997,-9.1495804,-71.9937848,4998.243879,1.832057,-16.921,61.96135,1.122217,1.88210898811547,-33.4297240525228,316.906673366209,2.30235992770263
1,"Ig-i_log","G-i_log",-0.0133842205100621,2.188023,-5.185792,3.701277,-8.106463,1.76218,-4.329083,2.546559,-6.721427,2.19833347221779,-5.48715715220106,4.45875408734219,-9.10818764800355
1,"Ig-i_log","G-i_none",0.608401086019408,2.188023,-5.185792,3.701277,-8.106463,1.353023,-165.8444,60.96032,-7.602019,2.14987016174547,-4.70358302151787,2.28940764056752,-6.60850767025894
1,"Ig-i_log","G1+G2_none",0.814551683903097,2.188023,-5.185792,3.701277,-8.106463,1,-20.67279,324.78499,-4999.96816,2.20831168554059,-7.53246495306439,6.0381611243401,-9.58383647928847
1,"Ig-i_log","I-i_log",0.151500943638184,2.188023,-5.185792,3.701277,-8.106463,296.297,-407.8744,-253.256,-312.6993,2.19381116297088,-5.4251342295955,4.26237232136415,-8.73600503266887
1,"Ig-i_log","I-i_none",0.265190233490767,2.188023,-5.185792,3.701277,-8.106463,1.958208,-69.747557,1519.003656,-253.527388,2.19290951352825,-5.78568879397834,4.97895105728423,-9.43875419804011
1,"Ig-i_log","I-i+Ig-i_log",0.0814403959327619,2.188023,-5.185792,3.701277,-8.106463,303.4573,-419.5405,-257.9821,-320.6268,2.1939515350952,-5.37912676684831,4.12824964284489,-8.73264940953131
1,"Ig-i_log","I-i+Ig-i_none",0.287230718329043,2.188023,-5.185792,3.701277,-8.106463,1.738925,-32.23447,294.1821,16.1966,2.17917536061174,-5.37111506228548,4.23264178854159,-8.86429440778012
1,"Ig-i_log","I1+I2_log",0.174747624520165,2.188023,-5.185792,3.701277,-8.106463,356.4903,-465.0749,-322.0964,-367.33,2.19171825438617,-5.50021778994965,4.39713821888045,-9.03717930282258
1,"Ig-i_log","I1+I2_none",0.900024875865572,2.188023,-5.185792,3.701277,-8.106463,0.9999997,-9.1495804,-71.9937848,4998.243879,2.18585414481819,-5.4265935637688,4.29486298417914,-8.53713814108231
1,"Ig-i_log","Ig-i_none",0.722145660375758,2.188023,-5.185792,3.701277,-8.106463,1.178482,-108.3889,2.022846,0.4681743,2.1598418459406,-5.1131599676032,3.26460362084271,-7.67334658461969
1,"Ig-i_log","Ig1+Ig2_none",0.839851867366201,2.188023,-5.185792,3.701277,-8.106463,1,-31.28019,341.47294,-4999.99774,2.12435023290201,-2.99710595282861,-2.43872819837972,-1.56821074586576
1,"Ig-i_log","R_log",0.138972110625236,2.188023,-5.185792,3.701277,-8.106463,-1708.033,2029.536,1652.683,1716.579,2.1755375416069,-5.1284190478247,3.66373954142034,-8.24196799290408
1,"Ig-i_log","R_none",0.0766828752988387,2.188023,-5.185792,3.701277,-8.106463,-85.83515,132.203,63.44411,95.46252,2.18420684733707,-5.33196561133208,4.17925495326411,-8.85130210548717
1,"Ig-i_log","sum_log",0.0805370039879434,2.188023,-5.185792,3.701277,-8.106463,366.9224,-475.8806,-333.6755,-376.6502,2.19090654699315,-5.34500553358241,3.9236471123725,-8.49917456309651
1,"Ig-i_log","sum_none",0.282176908634572,2.188023,-5.185792,3.701277,-8.106463,1.832057,-16.921,61.96135,1.122217,2.17709389262104,-5.26011909850518,3.91733607147896,-8.5951978810421
1,"Ig-i_none","G-i_log",-0.649013921867069,1.178482,-108.3889,2.022846,0.4681743,1.76218,-4.329083,2.546559,-6.721427,1.20620970697342,-81.2263646405294,0.149014879699533,0.373235827073742
1,"Ig-i_none","G-i_none",-0.107134557611705,1.178482,-108.3889,2.022846,0.4681743,1.353023,-165.8444,60.96032,-7.602019,1.03401183031542,-49.4367159043716,2.15530913084634,-0.806873140384831
1,"Ig-i_none","G1+G2_none",0.013099055047384,1.178482,-108.3889,2.022846,0.4681743,1,-20.67279,324.78499,-4999.96816,1.27460913773524,-83.6801960525563,3.64887096788961,0.913599979341349
1,"Ig-i_none","I-i_log",-0.52446060934294,1.178482,-108.3889,2.022846,0.4681743,296.297,-407.8744,-253.256,-312.6993,1.16228858598592,-67.7944709428975,8.3303481853351,10.3284293420133
1,"Ig-i_none","I-i_none",-0.320002388983455,1.178482,-108.3889,2.022846,0.4681743,1.958208,-69.747557,1519.003656,-253.527388,1.08573988508946,-52.0537141050474,2.47598529731185,0.226705951698269
1,"Ig-i_none","I-i+Ig-i_log",-0.596695965060317,1.178482,-108.3889,2.022846,0.4681743,303.4573,-419.5405,-257.9821,-320.6268,1.193754253827,-87.3348986100262,-0.0176546312182683,0.498729478655305
1,"Ig-i_none","I-i+Ig-i_none",-0.333414965036155,1.178482,-108.3889,2.022846,0.4681743,1.738925,-32.23447,294.1821,16.1966,1.13773393670173,-64.7425047881204,3.16450531317058,0.486110510187042
1,"Ig-i_none","I1+I2_log",-0.516174510617955,1.178482,-108.3889,2.022846,0.4681743,356.4903,-465.0749,-322.0964,-367.33,1.17434173619276,-90.4911589889658,-0.0533639169661545,0.480176026340269
1,"Ig-i_none","I1+I2_none",0.374291720347882,1.178482,-108.3889,2.022846,0.4681743,0.9999997,-9.1495804,-71.9937848,4998.243879,1.1706441210248,-56.6163114289651,730.911396738877,-10.1737357518096
1,"Ig-i_none","Ig-i_log",-0.656998393913386,1.178482,-108.3889,2.022846,0.4681743,2.188023,-5.185792,3.701277,-8.106463,1.20393627922151,-86.5198185878863,-0.0302275027575539,0.499190057831142
1,"Ig-i_none","Ig1+Ig2_none",0.0482324783118304,1.178482,-108.3889,2.022846,0.4681743,1,-31.28019,341.47294,-4999.99774,1.22528407474377,-90.4317514778018,3.62821513605474,0.639735700625252
1,"Ig-i_none","R_log",-0.493227029108656,1.178482,-108.3889,2.022846,0.4681743,-1708.033,2029.536,1652.683,1716.579,1.16066765403578,-72.1112579518914,1.53998733806399,0.665089043911255
1,"Ig-i_none","R_none",-0.536322382723821,1.178482,-108.3889,2.022846,0.4681743,-85.83515,132.203,63.44411,95.46252,1.18532998595687,-77.3029960713325,1.9594051890093,1.63730156265773
1,"Ig-i_none","sum_log",-0.615924808267973,1.178482,-108.3889,2.022846,0.4681743,366.9224,-475.8806,-333.6755,-376.6502,1.16554604389728,-81.25338497315,0.0260122095497822,0.508743174615396
1,"Ig-i_none","sum_none",-0.352938232760715,1.178482,-108.3889,2.022846,0.4681743,1.832057,-16.921,61.96135,1.122217,1.15478528981096,-74.1854181114006,2.41024141656689,0.268859623746528
1,"Ig1+Ig2_none","G-i_log",-0.556658672949704,1,-31.28019,341.47294,-4999.99774,1.76218,-4.329083,2.546559,-6.721427,1.36783738165092,-33.7671146306423,341.405152012301,-5000.00294192177
1,"Ig1+Ig2_none","G-i_none",-0.147584080833453,1,-31.28019,341.47294,-4999.99774,1.353023,-165.8444,60.96032,-7.602019,1.05864473536792,-29.7920012672678,341.717572527358,-4999.99721315551
1,"Ig1+Ig2_none","G1+G2_none",0.151610668774772,1,-31.28019,341.47294,-4999.99774,1,-20.67279,324.78499,-4999.96816,1.43750914338504,-53.2126034715534,652.546693118671,-4968.35324197205
1,"Ig1+Ig2_none","I-i_log",-0.358442032718292,1,-31.28019,341.47294,-4999.99774,296.297,-407.8744,-253.256,-312.6993,1.40723342484134,-36.7391187242581,450.218969838535,-5003.84178179889
1,"Ig1+Ig2_none","I-i_none",-0.199947030184363,1,-31.28019,341.47294,-4999.99774,1.958208,-69.747557,1519.003656,-253.527388,0.693605378705643,-14.9846417913511,-0.018989476573666,0.487820778484779
1,"Ig1+Ig2_none","I-i+Ig-i_log",-0.46044625790498,1,-31.28019,341.47294,-4999.99774,303.4573,-419.5405,-257.9821,-320.6268,1.38099730810014,-39.9242041644141,474.175276105934,-5022.71071545904
1,"Ig1+Ig2_none","I-i+Ig-i_none",-0.363564651802778,1,-31.28019,341.47294,-4999.99774,1.738925,-32.23447,294.1821,16.1966,1.2140717950021,-35.2866463909047,446.383511354721,-5000.38730421517
1,"Ig1+Ig2_none","I1+I2_log",-0.369894884251832,1,-31.28019,341.47294,-4999.99774,356.4903,-465.0749,-322.0964,-367.33,1.36026529191884,-37.7393774019226,451.000593308336,-4996.81079320048
1,"Ig1+Ig2_none","I1+I2_none",0.384656723513469,1,-31.28019,341.47294,-4999.99774,0.9999997,-9.1495804,-71.9937848,4998.243879,1.31320665138922,-30.005657704378,341.530237433943,-4999.99187974265
1,"Ig1+Ig2_none","Ig-i_log",-0.53363537533725,1,-31.28019,341.47294,-4999.99774,2.188023,-5.185792,3.701277,-8.106463,1.34453756459987,-35.2732014846309,341.396900002643,-5000.04600059643
1,"Ig1+Ig2_none","Ig-i_none",0.0249846166182501,1,-31.28019,341.47294,-4999.99774,1.178482,-108.3889,2.022846,0.4681743,1.20754076088356,-65.4983976861332,341.793627661513,-5000.01562335647
1,"Ig1+Ig2_none","R_log",-0.512725873728685,1,-31.28019,341.47294,-4999.99774,-1708.033,2029.536,1652.683,1716.579,1.25061323302225,-30.1723679033344,341.560106190157,-5000.00907619
1,"Ig1+Ig2_none","R_none",-0.549602855870706,1,-31.28019,341.47294,-4999.99774,-85.83515,132.203,63.44411,95.46252,1.2831006836255,-35.3338905616708,428.37054609003,-4984.01961936958
1,"Ig1+Ig2_none","sum_log",-0.492618351205686,1,-31.28019,341.47294,-4999.99774,366.9224,-475.8806,-333.6755,-376.6502,1.31748157474799,-32.8395977782656,341.463953844796,-5000.00174283296
1,"Ig1+Ig2_none","sum_none",-0.401091537562867,1,-31.28019,341.47294,-4999.99774,1.832057,-16.921,61.96135,1.122217,1.19900493677036,-31.0780562948708,341.533418990556,-4999.9978972376
1,"R_log","G-i_log",-0.110967950913511,-1708.033,2029.536,1652.683,1716.579,1.76218,-4.329083,2.546559,-6.721427,-962.962126270061,1164.25857168047,924.273680487899,969.721369519336
1,"R_log","G-i_none",0.434501630795454,-1708.033,2029.536,1652.683,1716.579,1.353023,-165.8444,60.96032,-7.602019,-812.949854248099,992.987557819429,777.011750027344,819.182511579989
1,"R_log","G1+G2_none",0.590851650083589,-1708.033,2029.536,1652.683,1716.579,1,-20.67279,324.78499,-4999.96816,-603.983819276582,741.776283367388,574.717386856923,609.700657947031
1,"R_log","I-i_log",0.0459467498447603,-1708.033,2029.536,1652.683,1716.579,296.297,-407.8744,-253.256,-312.6993,-814.016274580609,988.488293959493,779.541122823829,820.237333969476
1,"R_log","I-i_none",0.158749971931575,-1708.033,2029.536,1652.683,1716.579,1.958208,-69.747557,1519.003656,-253.527388,-914.651254429916,1106.95401700749,877.404593822141,921.21692286373
1,"R_log","I-i+Ig-i_log",-0.0266782158682917,-1708.033,2029.536,1652.683,1716.579,303.4573,-419.5405,-257.9821,-320.6268,-895.051301409447,1085.27024405287,857.881997064279,901.600726152572
1,"R_log","I-i+Ig-i_none",0.155845880803912,-1708.033,2029.536,1652.683,1716.579,1.738925,-32.23447,294.1821,16.1966,-1220.33192371313,1466.80480394848,1174.78041777784,1227.86366553722
1,"R_log","I1+I2_log",0.0770788304431327,-1708.033,2029.536,1652.683,1716.579,356.4903,-465.0749,-322.0964,-367.33,-998.473186755294,1204.84823446756,958.993916226263,1005.26555088812
1,"R_log","I1+I2_none",0.778845018415307,-1708.033,2029.536,1652.683,1716.579,0.9999997,-9.1495804,-71.9937848,4998.243879,-597.021184533495,725.998251782794,571.081568123617,602.208953120394
1,"R_log","Ig-i_log",-0.0993599160534107,-1708.033,2029.536,1652.683,1716.579,2.188023,-5.185792,3.701277,-8.106463,-814.583943040373,989.760114821833,779.758814352363,820.865852543892
1,"R_log","Ig-i_none",0.56309704725879,-1708.033,2029.536,1652.683,1716.579,1.178482,-108.3889,2.022846,0.4681743,-1040.1591739146,1263.28793936563,997.852843462169,1047.0887540941
1,"R_log","Ig1+Ig2_none",0.655876264682528,-1708.033,2029.536,1652.683,1716.579,1,-31.28019,341.47294,-4999.99774,-1197.19183950131,1445.61864651202,1150.95952575261,1204.69085187828
1,"R_log","R_none",-0.0471254712918243,-1708.033,2029.536,1652.683,1716.579,-85.83515,132.203,63.44411,95.46252,-1708.90349067681,2026.39055395456,1654.48109374825,1717.42465116574
1,"R_log","sum_log",-0.0456030175401598,-1708.033,2029.536,1652.683,1716.579,366.9224,-475.8806,-333.6755,-376.6502,-1553.45078833446,1848.65149771002,1501.90023803492,1561.55843447499
1,"R_log","sum_none",0.150454290462429,-1708.033,2029.536,1652.683,1716.579,1.832057,-16.921,61.96135,1.122217,-981.196604654824,1188.41287818306,940.947540507142,988.133372883645
1,"R_none","G-i_log",-0.0753240307900733,-85.83515,132.203,63.44411,95.46252,1.76218,-4.329083,2.546559,-6.721427,-80.7213368132473,123.685079465431,59.9716856242693,89.9116350410188
1,"R_none","G-i_none",0.485181923484515,-85.83515,132.203,63.44411,95.46252,1.353023,-165.8444,60.96032,-7.602019,-92.7332259803914,143.750176645496,68.4437684266643,102.693651188062
1,"R_none","G1+G2_none",0.629991378617726,-85.83515,132.203,63.44411,95.46252,1,-20.67279,324.78499,-4999.96816,-67.596766213145,104.600782708223,49.1233677215896,76.1956955174048
1,"R_none","I-i_log",0.0816584001470959,-85.83515,132.203,63.44411,95.46252,296.297,-407.8744,-253.256,-312.6993,-78.3462700672259,120.313974282146,58.054602880738,87.3396246688555
1,"R_none","I-i_none",0.190184059399391,-85.83515,132.203,63.44411,95.46252,1.958208,-69.747557,1519.003656,-253.527388,-86.0460705529566,131.504431427701,64.3562806542863,95.490094731397
1,"R_none","I-i+Ig-i_log",0.00932014093682643,-85.83515,132.203,63.44411,95.46252,303.4573,-419.5405,-257.9821,-320.6268,-82.0200609593862,125.752872789491,60.9111855233963,91.2711118028889
1,"R_none","I-i+Ig-i_none",0.197212236473306,-85.83515,132.203,63.44411,95.46252,1.738925,-32.23447,294.1821,16.1966,-85.5112860436259,131.184826717361,63.4738433982717,95.0691028808891
1,"R_none","I1+I2_log",0.110290520994111,-85.83515,132.203,63.44411,95.46252,356.4903,-465.0749,-322.0964,-367.33,-91.7835938338438,139.35044549569,69.2549164265645,101.431076922321
1,"R_none","I1+I2_none",0.807581879399527,-85.83515,132.203,63.44411,95.46252,0.9999997,-9.1495804,-71.9937848,4998.243879,-58.8263517185939,90.3547330454512,43.6068401404444,66.2029984034
1,"R_none","Ig-i_log",-0.0623279173098954,-85.83515,132.203,63.44411,95.46252,2.188023,-5.185792,3.701277,-8.106463,-81.7394127135923,125.156577391343,60.8307051434868,90.9377570803205
1,"R_none","Ig-i_none",0.600043731910954,-85.83515,132.203,63.44411,95.46252,1.178482,-108.3889,2.022846,0.4681743,-87.501797594114,135.706950104282,64.4372592833023,97.0751067550885
1,"R_none","Ig1+Ig2_none",0.700417700672197,-85.83515,132.203,63.44411,95.46252,1,-31.28019,341.47294,-4999.99774,-91.3639470887102,140.930478195349,67.5880082000183,101.315335584652
1,"R_none","R_log",0.0559541619126265,-85.83515,132.203,63.44411,95.46252,-1708.033,2029.536,1652.683,1716.579,-83.8346599431842,129.083283516601,61.8353986151511,93.4161481706541
1,"R_none","sum_log",0.00696054392785106,-85.83515,132.203,63.44411,95.46252,366.9224,-475.8806,-333.6755,-376.6502,-89.8235063583647,137.183336669741,67.2566846552458,99.4743658031473
1,"R_none","sum_none",0.185656602295246,-85.83515,132.203,63.44411,95.46252,1.832057,-16.921,61.96135,1.122217,-88.9906365624541,136.237232263007,66.2479731732376,98.7619636576792
1,"sum_log","G-i_log",-0.0941801308290389,366.9224,-475.8806,-333.6755,-376.6502,1.76218,-4.329083,2.546559,-6.721427,366.393340570563,-477.839110291686,-331.382466476922,-376.873937049086
1,"sum_log","G-i_none",0.528665847628535,366.9224,-475.8806,-333.6755,-376.6502,1.353023,-165.8444,60.96032,-7.602019,365.746634198643,-479.254722149526,-330.499029628168,-376.195929476352
1,"sum_log","G1+G2_none",0.755934690291594,366.9224,-475.8806,-333.6755,-376.6502,1,-20.67279,324.78499,-4999.96816,739.811825252479,-968.969179024388,-670.432881542882,-759.660286423653
1,"sum_log","I-i_log",0.0670842903547841,366.9224,-475.8806,-333.6755,-376.6502,296.297,-407.8744,-253.256,-312.6993,366.869394515828,-476.266797318695,-333.261190747209,-376.705017518336
1,"sum_log","I-i_none",0.228912678586791,366.9224,-475.8806,-333.6755,-376.6502,1.958208,-69.747557,1519.003656,-253.527388,178.072955837389,-256.99477256857,-145.498206770756,-190.337664164406
1,"sum_log","I-i+Ig-i_log",0.00764578338318467,366.9224,-475.8806,-333.6755,-376.6502,303.4573,-419.5405,-257.9821,-320.6268,502.897925429042,-656.073708305179,-456.002233286756,-516.540397503302
1,"sum_log","I-i+Ig-i_none",0.21052584060869,366.9224,-475.8806,-333.6755,-376.6502,1.738925,-32.23447,294.1821,16.1966,452.164187212105,-591.621150130022,-409.029179938619,-464.768793692192
1,"sum_log","I1+I2_log",0.0754901365272982,366.9224,-475.8806,-333.6755,-376.6502,356.4903,-465.0749,-322.0964,-367.33,492.727644685662,-642.561071832614,-446.809702377072,-506.165160123889
1,"sum_log","I1+I2_none",0.810360909897131,366.9224,-475.8806,-333.6755,-376.6502,0.9999997,-9.1495804,-71.9937848,4998.243879,365.967663941042,-478.885223409753,-330.550218849408,-376.56032036566
1,"sum_log","Ig-i_log",-0.0666143324827702,366.9224,-475.8806,-333.6755,-376.6502,2.188023,-5.185792,3.701277,-8.106463,444.217343568763,-580.509690976973,-401.739406353201,-456.78883641059
1,"sum_log","Ig-i_none",0.662362587855674,366.9224,-475.8806,-333.6755,-376.6502,1.178482,-108.3889,2.022846,0.4681743,364.660037511176,-482.805478666926,-326.09714482648,-376.636620645677
1,"sum_log","Ig1+Ig2_none",0.811397597119323,366.9224,-475.8806,-333.6755,-376.6502,1,-31.28019,341.47294,-4999.99774,369.659933597101,-466.402424310877,-346.983087221993,-374.369747861752
1,"sum_log","R_log",0.0543228538265188,366.9224,-475.8806,-333.6755,-376.6502,-1708.033,2029.536,1652.683,1716.579,366.119321630094,-478.046087904121,-331.049154036181,-376.650501657157
1,"sum_log","R_none",-0.00281118522514578,366.9224,-475.8806,-333.6755,-376.6502,-85.83515,132.203,63.44411,95.46252,366.189702457377,-478.450991232186,-330.815103071344,-376.829405933307
1,"sum_log","sum_none",0.211529678417832,366.9224,-475.8806,-333.6755,-376.6502,1.832057,-16.921,61.96135,1.122217,365.897552746351,-479.157476476187,-330.177382692746,-376.649678703323
1,"sum_none","G-i_log",-0.269725275720251,1.832057,-16.921,61.96135,1.122217,1.76218,-4.329083,2.546559,-6.721427,1.80517205396531,-17.0370345943053,73.7476099210306,-113.152154528821
1,"sum_none","G-i_none",0.287672935141139,1.832057,-16.921,61.96135,1.122217,1.353023,-165.8444,60.96032,-7.602019,1.6362616646783,-19.5685545051336,94.8529229737585,1.3219782288901
1,"sum_none","G1+G2_none",0.421890855552923,1.832057,-16.921,61.96135,1.122217,1,-20.67279,324.78499,-4999.96816,1.81915738418355,-14.8494112957827,49.4192325745911,-0.681669269523169
1,"sum_none","I-i_log",-0.114537145148465,1.832057,-16.921,61.96135,1.122217,296.297,-407.8744,-253.256,-312.6993,1.78050418681557,-17.2807426247184,75.8298089421881,-0.313865139174261
1,"sum_none","I-i_none",-0.00771461012916763,1.832057,-16.921,61.96135,1.122217,1.958208,-69.747557,1519.003656,-253.527388,1.80244014192398,-17.9418522324577,79.6975454542505,1.09720622356231
1,"sum_none","I-i+Ig-i_log",-0.186846077353636,1.832057,-16.921,61.96135,1.122217,303.4573,-419.5405,-257.9821,-320.6268,1.7802566928044,-17.1396054343853,70.835039046872,0.694898255628871
1,"sum_none","I-i+Ig-i_none",0.0926104413010362,1.832057,-16.921,61.96135,1.122217,1.738925,-32.23447,294.1821,16.1966,1.91584785641873,-29.3958708671995,347.934678418483,-4189.29474354258
1,"sum_none","I1+I2_log",-0.104241035742576,1.832057,-16.921,61.96135,1.122217,356.4903,-465.0749,-322.0964,-367.33,1.78464928030717,-18.4183469784957,83.5869862227361,1.84308995906058
1,"sum_none","I1+I2_none",0.571622388990986,1.832057,-16.921,61.96135,1.122217,0.9999997,-9.1495804,-71.9937848,4998.243879,1.68808213805295,-18.3050452051985,86.7568752587125,0.906931886614131
1,"sum_none","Ig-i_log",-0.25882686397523,1.832057,-16.921,61.96135,1.122217,2.188023,-5.185792,3.701277,-8.106463,1.77707608132989,-16.3874028770715,65.4705017932344,-45.2018730744745
1,"sum_none","Ig-i_none",0.402456061161846,1.832057,-16.921,61.96135,1.122217,1.178482,-108.3889,2.022846,0.4681743,1.61669120819545,-18.2630715682437,83.2931289179418,1.2947771124963
1,"sum_none","Ig1+Ig2_none",0.49839043447276,1.832057,-16.921,61.96135,1.122217,1,-31.28019,341.47294,-4999.99774,1.69873688041062,-18.7380641457587,84.8157606205899,1.78416834561373
1,"sum_none","R_log",-0.125688483763314,1.832057,-16.921,61.96135,1.122217,-1708.033,2029.536,1652.683,1716.579,1.79610234997222,-18.5353756383827,80.717165350624,-15.4828255184569
1,"sum_none","R_none",-0.180996264957863,1.832057,-16.921,61.96135,1.122217,-85.83515,132.203,63.44411,95.46252,1.81698456060696,-17.5797910441814,70.4600112910759,0.918000439958716
1,"sum_none","sum_log",-0.191826248985302,1.832057,-16.921,61.96135,1.122217,366.9224,-475.8806,-333.6755,-376.6502,1.7663671508458,-18.3007061607969,81.8072960865494,3.86036874574037
