id,rho,burst,iota_N1,iota_N2,phi_N1,phi_N2
374,0.27320623,4.05644429,12.1701775,0.70156083,0.04133198,828.446728
375,0.36964795,4.01320007,11.6936392,0.71107563,0.0313633,608.660863
376,0.2875317,4.73491153,5.90683867,0.48135897,0.01851434,1144.97266
377,0.23702884,4.73935866,32.2784545,2.1498903,0.07949134,3588.85063
378,0.4471255,6.05813424,29.5683696,2.0680137,0.05835443,287.523768
379,0.27324838,5.75349794,18.0523494,1.16816852,0.03235473,1331.04996
380,0.26562937,3.89999384,34.8094647,0.70191212,0.02121215,187.22375
381,0.26988381,3.94976974,34.5273788,0.82947898,0.01439243,1460.74304
382,0.28904549,4.80259702,17.9031339,0.5567678,0.01695202,3885.5285
383,0.24018638,4.50847823,149.438008,1.91441164,0.0194689,4340.84427
384,0.48344949,6.3796391,29.2214631,1.81928423,0.03427613,2339.61558
385,0.29492707,5.59623653,11.6764962,1.08412893,0.03974894,9859.83338
386,0.25155594,4.00407419,217.617521,1.05812506,0.00499648,435.219944
387,0.3855383,4.00961872,222.369533,0.67041618,0.00315758,1034.31467
388,0.42591144,4.76844586,155.606613,0.39768826,0.00206653,260.628532
389,0.22371142,4.47528868,283.62996,2.53149817,0.00996572,326.942224
390,0.37761212,6.23256734,199.007978,1.78226294,0.0042871,626.271978
391,0.32413598,5.50953945,225.631792,1.0636161,0.00257831,215.306436
392,0.25816617,4.04291652,135.962097,0.83182424,0.00610174,20.4749259
393,0.32046014,4.032362,74.7170086,0.76560007,0.00544518,171.013431
394,0.30133264,4.82083008,56.6515918,0.55606258,0.00653091,16.0239131
395,0.22400691,4.80943521,167.629324,2.06577555,0.00905691,1535.11105
396,0.43079388,6.1326906,102.000605,2.11474489,0.01006703,517.592806
397,0.36972403,5.55680163,74.5909266,0.9235466,0.0097289,243.439256
398,0.34521592,4.15973579,15.2976871,0.77610062,0.03547997,215.096623
399,0.22165274,3.98513583,9.66173641,0.82441796,0.03713025,63.4867774
400,0.47269957,4.7378147,15.1941304,0.45165723,0.03497459,220.720539
401,0.24158452,4.63293992,25.7670127,2.00449427,0.10651478,498.100536
402,0.41380606,5.84716451,14.6251143,1.91470672,0.07192218,962.262577
403,0.21090574,5.61239992,3.73876057,1.27059439,0.11235228,88.499396
404,0.24971946,4.07258328,30.0063568,0.62770549,0.02573764,717.232919
405,0.22612819,3.95239939,33.058457,0.93091867,0.0141529,2199.06792
406,0.37467144,4.78788537,17.9629174,0.53691733,0.01326622,2698.69925
407,0.19220207,4.59852546,47.6800133,2.14333936,0.04747491,5707.01805
408,0.30468652,5.92300681,54.7298941,1.73555892,0.0139494,656.151271
409,0.29687002,5.55368423,19.2992575,0.92164095,0.01589858,358.999759
410,0.25281169,3.96312546,361.398988,0.79017723,0.00167232,1075.7729
411,0.40578996,4.13066355,246.923598,0.74212241,0.0026793,1594.46246
412,0.42279411,4.79701014,93.788688,0.46447612,0.00207438,2171.22539
413,0.2271458,4.61932454,476.860651,2.02316161,0.00504559,1292.48395
414,0.35055381,6.09513438,231.283549,2.05546411,0.00311683,3046.66568
415,0.32870935,5.67565884,214.394118,0.95880222,0.00134955,1978.14316
416,0.25891639,4.07699412,29.7491454,0.86058065,0.01937601,632.2796
417,0.30514264,3.99997256,23.7953728,1.0268521,0.01593258,285.92043
418,0.3683848,4.78703727,28.0414014,0.49124877,0.01543931,817.971329
419,0.16203202,4.7366462,64.6123773,2.21146955,0.02077902,4962.85869
420,0.36392052,6.11023454,44.7993757,1.62558272,0.01732795,1368.26867
421,0.41033083,5.42517948,44.1922899,0.96113647,0.01777214,1106.20046
422,0.31696301,4.00317175,194.112839,0.76554077,0.00416578,1106.33019
423,0.34113983,3.90209061,76.1207519,0.69343984,0.00510369,8145.58996
424,0.32607657,4.70064241,73.767488,0.54575823,0.00359433,857.560476
425,0.30180126,4.63476792,444.094854,1.98471235,0.00614736,13013.3867
426,0.28564584,5.99948082,130.456993,1.86045743,0.00394439,85102.5849
427,0.25659335,5.5256168,136.03808,1.04743506,0.0033673,4127.89171
428,0.31889906,4.02339663,6.75168534,0.78709434,0.1094206,246.556525
429,0.30324831,3.88025728,9.59036076,0.93709024,0.05895336,2204.30901
430,0.38636009,4.77103009,5.87748589,0.49963047,0.08125241,11428.7206
431,0.26654243,4.57894573,9.53057493,1.90558984,0.27940422,314.876246
432,0.26348146,5.95624939,7.04389857,2.0083873,0.09976924,227.049412
433,0.35122056,5.39178974,6.78676016,0.99051476,0.07369621,901.086131
434,0.31368564,4.03870982,7.16302359,0.71896156,0.12545116,115.785018
435,0.37082374,4.04437866,6.6953509,0.88680939,0.07810204,534.374446
436,0.43082765,4.89885706,1.74799203,0.41599734,0.09022798,150.568856
437,0.28946113,4.57936272,36.5792433,2.00793603,0.07181974,651.704899
438,0.41986633,6.18827802,12.7162599,1.56762406,0.06430067,338.244121
439,0.20766609,5.67195752,3.72652234,0.91157521,0.1138414,203.997328
440,0.28204503,3.97398628,6.04171501,0.92734364,0.1309275,440.756648
441,0.46247362,3.85711993,9.03579566,0.51924337,0.10885385,362.261753
442,0.43059834,4.78526019,3.48005114,0.4033525,0.08770982,2354.8133
443,0.19846205,4.6417372,15.5167132,2.12173599,0.15460091,394.595127
444,0.65236238,6.06412583,10.814282,1.74865768,0.16873807,7923.93595
445,0.28309269,5.40450326,5.13579477,1.14561217,0.14385062,9044.85911
446,0.28242932,4.06841877,14.9766716,0.8202283,0.04009121,149.155828
447,0.27353603,3.87713627,10.6614666,0.61119486,0.08301096,225.136221
448,0.45048139,4.88533899,13.2526326,0.52391402,0.02503244,857.712364
449,0.21513996,4.60238475,11.9012481,2.11014559,0.15052072,172.288077
450,0.43016519,6.28587623,12.441878,1.56478263,0.04004135,455.486281
451,0.24849853,5.74053865,12.4125166,1.18868981,0.02975201,244.04332
452,0.27622735,3.88897331,41.5295906,0.56909071,0.01864864,2246.38431
453,0.30901185,3.94054453,46.2251482,0.9399266,0.00978578,819.797293
454,0.40367123,4.82279332,17.9487554,0.51452216,0.01750754,158.82705
455,0.21451997,4.56824361,90.4898117,2.22679953,0.02216518,1219.30516
456,0.4068861,6.14367551,69.2888024,1.71535317,0.01500271,1512.738
457,0.31836517,5.6298996,81.6732522,0.98929021,0.00484237,2024.88331
458,0.24865653,4.14895369,14.5985966,0.81627434,0.02069053,143.50765
459,0.25200227,3.99046203,15.0891389,0.89646538,0.01412991,539.69176
460,0.47633748,4.61023545,16.7641066,0.50582142,0.01347101,733.250118
461,0.2118842,4.47737801,16.4132056,2.11868037,0.19115904,605.522047
462,0.49199877,6.13290236,20.3398785,1.72495374,0.05631239,1734.55988
463,0.37285288,5.39955411,15.4347129,1.17395901,0.0424471,5571.02717
464,0.28196569,4.08230888,29.3037928,0.71567038,0.02343799,589.859154
465,0.2810448,3.93020733,14.1577907,0.73963844,0.02691166,326.174106
466,0.41426221,4.74476169,15.0364679,0.46630386,0.01957602,657.692314
467,0.21669659,4.6000375,21.2745617,1.68361309,0.09165743,653.268267
468,0.44039949,6.03239207,16.1234942,1.92789019,0.06027486,259.471497
469,0.23997653,5.56461807,9.26231264,1.24464208,0.02952114,289.550197
470,0.30175256,4.00737665,17.8627052,0.73410885,0.02458244,1065.6819
471,0.24247145,3.97711467,10.1713151,0.87308681,0.02946164,2227.5316
472,0.3579236,4.76610803,20.2897898,0.52602281,0.01283166,565.847396
473,0.16300773,4.52320594,36.8707867,2.05657616,0.05857323,888.271699
474,0.34856673,5.96400937,22.8149839,1.87408598,0.03361546,3555.70802
475,0.30864295,5.59996629,11.7918478,1.00448675,0.02856181,1126.64266
476,0.32534659,4.1468584,7.8293796,0.71130084,0.11556082,178.163992
477,0.22920348,3.88057502,14.6679298,0.82322371,0.03845419,240.160605
478,0.35980137,4.6554545,23.6898458,0.54507536,0.01381493,65.690365
479,0.27319103,4.73008288,25.8126091,1.80407367,0.10086604,96.3550157
480,0.35424063,6.19359161,32.8020385,1.96446989,0.02261327,202.610172
481,0.31832245,5.58810383,32.6862681,1.01455979,0.00881614,110.449125
482,0.23253642,4.04824788,34.4235084,0.92547698,0.02658993,747.339406
483,0.52198355,4.03095562,34.6400053,0.66846147,0.02557145,2129.47208
484,0.24144796,4.75968489,32.5082384,0.5172375,0.00560051,4635.59835
485,0.09750066,4.41262283,37.6580915,2.66770448,0.05488289,210.35789
486,0.47829404,6.07846809,34.4207911,2.2078044,0.04242212,3506.77677
487,0.46839792,5.61923168,42.8876634,0.8851853,0.00863689,1835.85617
488,0.39782114,3.93887781,12.9711822,0.61184187,0.0809603,1386.38925
489,0.34403093,4.05484275,9.56464347,0.73825886,0.03894246,1025.65684
490,0.41916249,4.67007424,8.41238555,0.57263322,0.03735807,1234.16818
491,0.21349035,4.60040065,22.9608915,2.07892847,0.06892885,726.13416
492,0.42410717,6.10587984,8.65776153,1.92480703,0.08864032,1342.76827
493,0.29277638,5.58275223,10.0716457,1.15157344,0.02871644,505.060669
494,0.20833261,3.92925851,28.2642023,0.87872707,0.02556908,733.231579
495,0.32547601,3.92564675,23.6850217,0.6397886,0.02599165,413.530033
496,0.33894234,4.84132112,25.9769052,0.44859432,0.01362033,118.127873
497,0.16629246,4.61545388,25.8280802,2.09149044,0.07550584,244.820825
498,0.39025487,6.04465773,31.412766,1.73755389,0.01775148,1156.9059
499,0.35007299,5.60349631,23.353796,0.92338065,0.02287913,104.316693
500,0.24790548,3.96749861,9.65090388,0.84476445,0.06955471,2443.71782
501,0.35054379,4.00708699,10.3894422,0.60143422,0.0526858,614.112647
502,0.32055873,4.70954141,5.88607563,0.48041463,0.03740316,3497.61872
503,0.23981564,4.74637358,16.4918222,2.36812629,0.14004634,75.0743096
504,0.29900689,5.82794482,12.6691547,2.07258893,0.04067615,75.0042819
505,0.31861559,5.57391688,10.6047895,1.06087165,0.05217677,417.528321
506,0.35200709,4.01645187,15.2615382,0.76054801,0.0432522,3133.41809
507,0.36882226,3.91742235,11.3367063,0.63820219,0.04891168,4291.46536
508,0.4247313,4.92508134,6.32321648,0.44193549,0.03073119,3202.78341
509,0.20336722,4.46115925,65.2803255,1.99901139,0.03312811,1283.19096
510,0.39569863,6.07362766,16.4200044,1.87698142,0.0475097,3350.51208
511,0.30645524,5.34320514,17.4828524,1.01477261,0.0454765,4319.34177
512,0.30084456,4.02651824,40.8564655,0.69073079,0.0143164,2950.47526
513,0.34138136,3.96010811,38.8816731,0.78458958,0.02165013,2291.17608
514,0.34616802,4.58247788,43.1036511,0.56665319,0.00635296,5389.94531
515,0.21400351,4.66604761,48.3341854,1.72947228,0.02888916,673.970738
516,0.40877071,5.80094187,84.6976573,1.90547689,0.01070825,2057.03854
517,0.36495968,5.54471608,73.5228643,1.07336195,0.00992821,1787.71824
518,0.24895477,3.97275897,6.04423309,0.64300797,0.09723411,276.322453
519,0.27931924,3.78997694,6.91151052,0.76771754,0.08759784,806.761222
520,0.35007774,4.86384243,4.28027249,0.40799846,0.05787669,3179.91488
521,0.16204969,4.71272655,20.1311457,1.87614264,0.06929554,491.149628
522,0.38377567,6.46964216,11.767723,1.48216623,0.0617773,1837.68946
523,0.38935699,5.42152256,8.95183523,1.1209727,0.05703408,173.475412
524,0.26787352,4.08270216,51.7369232,1.18160574,0.0151029,24.6413811
525,0.21530075,4.12147668,24.8397959,0.92644746,0.01061007,49.1223859
526,0.35143919,4.71211241,41.8423434,0.51455092,0.00723522,98.7917808
527,0.1634383,4.63822485,86.424134,2.50700635,0.02953551,244.506445
528,0.39387439,6.14224237,89.1484741,2.08418807,0.01371296,118.70014
529,0.36118631,5.48041837,40.622699,0.93678592,0.01079511,185.86903
530,0.26082521,4.00429899,52.7368492,0.79614991,0.00949516,3027.4403
531,0.3372719,3.9174034,49.0086788,0.86464568,0.01007635,1119.3159
532,0.39391432,4.69406771,38.2690601,0.39476892,0.00609382,625.713165
533,0.32164259,4.73669588,63.7553316,1.72896252,0.04049475,1966.4278
534,0.37705539,6.06987434,49.8689239,1.91388764,0.02282331,1085.26137
535,0.29833387,5.58638666,36.5973165,1.07984476,0.01416137,849.050594
536,0.30337195,4.01675535,6.06614663,0.74477561,0.13087419,1018.12537
537,0.3629319,3.98468121,7.81290746,0.90551448,0.05972115,1321.71019
538,0.33527299,4.91822154,7.52653093,0.45969962,0.02970983,60.0308954
539,0.31771955,4.51174323,6.65909084,1.85080665,0.4701594,5898.92131
540,0.44466702,6.04200449,8.19214812,2.03242316,0.14263186,4147.37863
541,0.48868721,5.46255996,6.82175642,0.98359308,0.15463667,425.258731
542,0.38129522,3.91026549,95.2540499,0.73039703,0.00933323,300.607546
543,0.40661641,4.09260828,38.0446256,0.79151266,0.0123163,257.941787
544,0.31951129,4.76284335,20.1125129,0.63826944,0.01417973,36.4447397
545,0.12597646,4.6326122,103.734591,1.97642558,0.01410101,328.074338
546,0.3121342,5.9513886,75.3051023,2.03807367,0.01368142,493.620461
547,0.34974053,5.58034945,53.1374722,1.15260371,0.01148222,158.45752
548,0.30860084,3.96628252,31.1060777,0.82122644,0.02147338,125.95497
549,0.31141694,3.98503815,16.0302889,0.85307465,0.01977135,94.750717
550,0.38987412,4.85244532,9.68795649,0.41652584,0.01179363,131.388043
551,0.24068779,4.68158934,71.3621196,1.69879928,0.044903,67.5075515
552,0.47763383,6.18856993,35.7901491,2.21221902,0.02988566,242.914857
553,0.35489542,5.22478854,21.3127407,1.05480295,0.04248659,348.110903
554,0.43280451,3.96602119,35.6704553,0.57153162,0.0323402,420.658235
555,0.33815716,4.04875557,31.2172643,0.81726213,0.01923354,424.169812
556,0.33000058,4.97701443,54.9758189,0.50683338,0.00372377,2389.08793
557,0.30790393,4.63926353,35.3090142,2.04269236,0.08373934,964.596888
558,0.40748189,6.0721351,46.1299403,2.19625271,0.02615556,436.278795
559,0.20236309,5.3952392,36.4390683,1.21316881,0.01091843,1112.72805
560,0.27380831,3.99789811,14.0011301,0.74074619,0.05050694,1510.46161
561,0.30435877,3.87555814,12.1659699,0.86149527,0.04418259,5079.84532
562,0.3457067,4.80516759,15.3952325,0.42949967,0.01010042,2461.25633
563,0.23065465,4.65408873,24.5384107,1.88893221,0.08747335,788.149823
564,0.45721051,6.12416884,14.4336489,2.11408623,0.10532269,2647.78805
565,0.28503487,5.5393889,14.7149771,0.98598119,0.03439255,1861.64477
566,0.31141399,4.24424205,5.51746779,0.70691284,0.0915499,158.730382
567,0.35740746,4.12193121,4.65207089,0.80133569,0.08044537,239.917567
568,0.38863432,4.83136701,3.95409919,0.48927456,0.06065536,86.1413955
569,0.24219488,4.50290322,13.0789121,2.3971424,0.22712585,2154.84764
570,0.45672273,5.98902867,5.76685522,2.00795457,0.22805283,556.966831
571,0.4235853,5.61011171,4.00621152,0.97376758,0.21889304,213.258477
572,0.24353545,3.95316818,34.9640566,0.95460544,0.01632511,4607.63558
573,0.23563404,3.87479799,23.1041031,0.92815724,0.01602788,660.943708
574,0.38833611,4.75005973,25.735001,0.59736689,0.0176032,802.417978
575,0.19705761,4.80620027,41.6567203,1.94872261,0.04915988,1819.76654
576,0.47491489,6.01818569,56.3834654,2.26860726,0.02486085,3313.8894
577,0.35925884,5.51736793,27.1068777,1.20118438,0.02098764,2988.02112
578,0.28637466,4.06992304,13.7080848,0.8243535,0.03882608,2084.86279
579,0.31089973,3.98204564,15.366147,0.78649672,0.03205993,2238.98818
580,0.38949769,4.88877829,10.7720514,0.43746684,0.01562122,335.55058
581,0.18334292,4.60083836,18.0097233,2.06917723,0.10370767,2791.68835
582,0.44552754,6.25333075,22.5267796,1.60011221,0.03355711,2241.4693
583,0.29742925,5.70350342,14.2979591,0.78798102,0.01858976,4887.983
584,0.2460119,4.02916363,10.6830887,0.93663886,0.04536936,261.327651
585,0.33598444,3.92750634,14.5099062,0.65229342,0.03148062,35.0443356
586,0.33333538,4.63862552,8.31817892,0.57327899,0.02445681,96.3232082
587,0.22522873,4.73453208,13.1526473,2.30763107,0.16343627,3280.77616
588,0.3672356,6.02249979,18.488646,1.68682733,0.05246635,695.672736
589,0.37732858,5.52383094,13.3038848,0.87544965,0.03614001,748.337694
590,0.2843034,3.99822725,159.120738,0.95464386,0.00712239,322.246311
591,0.37470129,3.99300724,193.381818,0.69693902,0.0031878,554.384141
592,0.45738471,4.79275262,172.255493,0.41632763,0.00179358,179.291452
593,0.21806464,4.7307588,166.801994,2.15267511,0.01810722,259.996469
594,0.47342466,6.30674466,140.869648,1.5563429,0.00552729,167.248725
595,0.33028784,5.46536192,187.50084,1.18203843,0.00272086,80.301706
596,0.24099032,4.14120459,111.115512,0.67015035,0.00380278,953.838453
597,0.19162168,3.9493976,87.6014272,0.91687169,0.00434489,216.270617
598,0.425229,4.6701341,95.0149023,0.38975321,0.00411571,116.46419
599,0.40804953,4.48076307,165.009231,1.75633523,0.02238434,331.093917
600,0.40425652,6.25944378,88.3856181,1.88099368,0.01116181,365.625953
601,0.27430971,5.42542186,128.304552,1.14658229,0.0061452,639.782942
602,0.26147476,4.08449924,24.9044376,0.90143416,0.01580516,974.811975
603,0.33360913,4.10989391,35.3428409,0.90657412,0.01440862,196.063958
604,0.45310026,4.72836209,30.731956,0.44866031,0.01347379,262.50269
605,0.21385129,4.67877687,55.5242156,2.47224451,0.04724745,78.9253727
606,0.37167128,6.06982341,49.5332911,1.67442326,0.01618802,413.71553
607,0.34537413,5.53515404,39.1152429,1.19656723,0.01224186,400.593375
608,0.2484377,4.03183628,409.575369,0.78568221,0.00132981,6189.53097
609,0.26970995,3.98719246,348.182178,0.91827278,0.00104911,3619.6205
610,0.43009874,4.69528628,292.547996,0.52938747,0.00092203,4421.53613
611,0.20253268,4.64728988,1862.1735,2.23955215,0.00105555,11927.7272
612,0.39502218,6.0877626,1615.08816,2.1569198,0.00102017,18039.3472
613,0.3356371,5.65070407,170.275252,0.91222307,0.00121251,3448.662
614,0.25073963,3.89083235,17.5563104,1.15955293,0.04004028,253.856192
615,0.36449266,3.94123977,7.51910272,0.82583934,0.05285987,206.58777
616,0.44179143,4.75981648,6.78771324,0.54507119,0.05634068,488.001419
617,0.17394551,4.68635045,32.640854,2.72072318,0.05104005,375.622287
618,0.43268495,6.25813238,20.0089748,1.95727822,0.04835419,531.479226
619,0.32250757,5.45861638,16.8698005,1.17474768,0.04279944,453.346972
620,0.39197354,4.03406548,13.8793544,0.73263218,0.08299093,356.391726
621,0.38572823,3.90778637,6.83031375,0.92517989,0.1071625,24.4978807
622,0.37398426,4.90282002,1.50450281,0.57796206,0.13050266,22.7610819
623,0.18465738,4.6392608,25.4893628,2.06501808,0.06140587,510.782057
624,0.36612314,5.98037076,8.81270934,2.21522784,0.075524,78.2564596
625,0.32309459,5.79886693,3.55457994,0.95118071,0.07930752,317.170532
626,0.27912405,3.91071317,112.672533,0.91347316,0.00819681,426.690019
627,0.36827676,3.88656946,114.884635,0.64032933,0.0057033,33.4494097
628,0.39994687,4.68528086,127.651114,0.47160216,0.00176227,89.2992051
629,0.21098933,4.66880802,75.3936658,2.20560135,0.02450458,3796.03481
630,0.2920235,6.1746586,69.7869029,1.94940713,0.00881473,324.861459
631,0.28281977,5.60338277,124.031757,1.05424055,0.003434,91.8461244
632,0.20409732,4.07961058,37.1609866,0.94777232,0.01546778,386.852053
633,0.49808091,3.97715812,87.364859,0.58362358,0.01111677,457.158373
634,0.2685651,4.74165166,14.5889344,0.5735826,0.01580921,189.761221
635,0.17968638,4.68799178,141.502074,2.36525431,0.01458061,810.41074
636,0.33399161,6.06377592,49.0426627,1.85161122,0.01409132,858.373746
637,0.24356028,5.57723579,21.9245697,1.14212683,0.01515372,259.1236
638,0.24239673,3.99288796,13.5034021,0.79210254,0.05783232,1752.60691
639,0.3798559,4.12340586,8.5842317,0.6800015,0.06026749,567.582899
640,0.47096751,4.75543567,4.24042897,0.39647186,0.07027544,853.60415
641,0.19429067,4.62494663,32.728226,1.65997669,0.07588884,5198.25961
642,0.48647434,6.09231503,12.6061599,1.61154239,0.07469781,2782.77549
