"V1","label"
"4.62071111663262","Total
gametocyte "
"4.22122401317744","Total
gametocyte "
"2.59692073617711","Total
gametocyte "
"2.74133697539072","Total
gametocyte "
"1.90423757409648","Total
gametocyte "
"2.30920709484844","Total
gametocyte "
"4.48420178048235","Total
gametocyte "
"4.65858371095675","Total
gametocyte "
"3.39341828550026","Total
gametocyte "
"3.46215500607845","Total
gametocyte "
"4.02566309421234","Total
gametocyte "
"2.84670602700441","Total
gametocyte "
"1.81694524451889","Total
gametocyte "
"1.76948412894058","Total
gametocyte "
"4.69943338392504","Total
gametocyte "
"4.71403703459365","Total
gametocyte "
"4.34371003904679","Total
gametocyte "
"3.92707377218581","Total
gametocyte "
"1.88612980281695","Total
gametocyte "
"3.60659927388743","Total
gametocyte "
"4.578693290448","Total
gametocyte "
"4.29753000292879","Total
gametocyte "
"4.71593052145927","Total
gametocyte "
"1.59913522747162","Total
gametocyte "
"4.71730548814496","Total
gametocyte "
"4.7115491227096","Total
gametocyte "
"4.48261102164006","Total
gametocyte "
"2.30511445337308","Total
gametocyte "
"4.42504833720671","Total
gametocyte "
"4.66117196075036","Total
gametocyte "
"2.42407306133265","Total
gametocyte "
"4.72119798663126","Total
gametocyte "
"4.70114951021369","Total
gametocyte "
"4.69888574825074","Total
gametocyte "
"4.69443382730308","Total
gametocyte "
"1.55022319879678","Total
gametocyte "
"3.60436191211292","Total
gametocyte "
"4.21532173188437","Total
gametocyte "
"4.42079642190082","Total
gametocyte "
"2.9545484877362","Total
gametocyte "
"3.18847450080175","Total
gametocyte "
"4.73127984423949","Total
gametocyte "
"2.71042221484858","Total
gametocyte "
"2.24799389394207","Total
gametocyte "
"4.61766172442678","Total
gametocyte "
"2.37278354012334","Total
gametocyte "
"2.89037163571495","Total
gametocyte "
"4.3001606598181","Total
gametocyte "
"4.24116974365417","Total
gametocyte "
"3.46404888304119","Total
gametocyte "
"3.34006467257743","Total
gametocyte "
"4.72244258568938","Total
gametocyte "
"3.84814951826528","Total
gametocyte "
"4.54998055201261","Total
gametocyte "
"4.73049451113992","Total
gametocyte "
"3.93195840378549","Total
gametocyte "
"4.74869276807337","Total
gametocyte "
"4.27909334618167","Total
gametocyte "
"3.79782823065023","Total
gametocyte "
"2.38451028902637","Total
gametocyte "
"2.87946016935752","Total
gametocyte "
"4.35168409704227","Total
gametocyte "
"2.85298895096875","Total
gametocyte "
"3.08945573972293","Total
gametocyte "
"4.48035731835608","Total
gametocyte "
"4.73145842896922","Total
gametocyte "
"3.23840256734563","Total
gametocyte "
"2.91791947647597","Total
gametocyte "
"3.89918173629255","Total
gametocyte "
"2.23101512792164","Total
gametocyte "
"4.7012212538975","Total
gametocyte "
"1.81651176597719","Total
gametocyte "
"4.56429763554718","Total
gametocyte "
"3.49951375229133","Total
gametocyte "
"4.08384671892278","Total
gametocyte "
"2.42528250681613","Total
gametocyte "
"2.03168886316117","Total
gametocyte "
"3.84532477161181","Total
gametocyte "
"4.70318828401803","Total
gametocyte "
"2.26694848384757","Total
gametocyte "
"2.59461345681052","Total
gametocyte "
"4.73268566326039","Total
gametocyte "
"4.29155296556604","Total
gametocyte "
"2.38330745566134","Total
gametocyte "
"3.92722757865793","Total
gametocyte "
"3.53125714202714","Total
gametocyte "
"3.41161212232009","Total
gametocyte "
"1.55873246598486","Total
gametocyte "
"4.67054781410293","Total
gametocyte "
"3.02555844251412","Total
gametocyte "
"2.31912348504851","Total
gametocyte "
"2.29729462553155","Total
gametocyte "
"2.43600496170568","Total
gametocyte "
"4.74157608300045","Total
gametocyte "
"4.70047361747762","Total
gametocyte "
"3.00151619570904","Total
gametocyte "
"4.14808482234279","Total
gametocyte "
"4.72698636734596","Total
gametocyte "
"4.71171675747719","Total
gametocyte "
"4.54954550944303","Total
gametocyte "
"2.67030791448408","Total
gametocyte "
"4.69394017059338","Total
gametocyte "
"4.72692150920918","Total
gametocyte "
"4.38411504549451","Total
gametocyte "
"4.72398242319214","Total
gametocyte "
"1.9273841417345","Total
gametocyte "
"0.423485978907399","Total
gametocyte "
"3.38245315394715","Total
gametocyte "
"4.69508989650607","Total
gametocyte "
"2.0598259650821","Total
gametocyte "
"3.26832148480584","Total
gametocyte "
"2.9390462759683","Total
gametocyte "
"4.71116244671755","Total
gametocyte "
"1.53632886263692","Total
gametocyte "
"3.93088804691875","Total
gametocyte "
"4.60097723730447","Total
gametocyte "
"4.68317297643735","Total
gametocyte "
"0.752065314446034","Total
gametocyte "
"4.54575270496596","Total
gametocyte "
"3.57269864081309","Total
gametocyte "
"3.40016083497515","Total
gametocyte "
"4.17522514368373","Total
gametocyte "
"2.60064916960408","Total
gametocyte "
"4.33915544805638","Total
gametocyte "
"4.33185060485741","Total
gametocyte "
"2.37932904303283","Total
gametocyte "
"2.87561727345228","Total
gametocyte "
"3.89796825398506","Total
gametocyte "
"4.72864878188917","Total
gametocyte "
"2.02245523440899","Total
gametocyte "
"3.93747640763902","Total
gametocyte "
"1.0310617574151","Total
gametocyte "
"1.04743543784916","Total
gametocyte "
"4.4267134995781","Total
gametocyte "
"2.45215591529295","Total
gametocyte "
"4.62450953203599","Total
gametocyte "
"4.73363392608203","Total
gametocyte "
"4.63641812558667","Total
gametocyte "
"4.34774202717703","Total
gametocyte "
"4.73162469762022","Total
gametocyte "
"1.98146023263239","Total
gametocyte "
"3.02603556785205","Total
gametocyte "
"2.69316043414365","Total
gametocyte "
"2.87527612770795","Total
gametocyte "
"4.64849513968337","Total
gametocyte "
"2.77661675947001","Total
gametocyte "
"3.14923944307097","Total
gametocyte "
"4.73878497498094","Total
gametocyte "
"2.57646032341528","Total
gametocyte "
"4.7299966432141","Total
gametocyte "
"4.70895648842425","Total
gametocyte "
"4.72684427980101","Total
gametocyte "
"4.0640842486985","Total
gametocyte "
"3.04050581913315","Total
gametocyte "
"3.77640531651981","Total
gametocyte "
"4.24639584962588","Total
gametocyte "
"2.40259951010858","Total
gametocyte "
"2.88173462242919","Total
gametocyte "
