"","cue_range","cr","label","min","max"
"22387",1.52574150297204,0,"Total
gametocyte log10",0,20000
"22388",1.52910247057603,0,"Total
gametocyte log10",0,20000
"22389",1.53247084186093,0,"Total
gametocyte log10",0,20000
"22390",1.53584663313589,0,"Total
gametocyte log10",0,20000
"22391",1.53922986074595,0,"Total
gametocyte log10",0,20000
"22392",1.5426205410722,0,"Total
gametocyte log10",0,20000
"22393",1.54601869053179,0,"Total
gametocyte log10",0,20000
"22394",1.54942432557805,0,"Total
gametocyte log10",0,20000
"22395",1.55283746270053,0,"Total
gametocyte log10",0,20000
"22396",1.55625811842514,0,"Total
gametocyte log10",0,20000
"22397",1.55968630931416,0,"Total
gametocyte log10",0,20000
"22398",1.56312205196636,0,"Total
gametocyte log10",0,20000
"22399",1.5665653630171,0,"Total
gametocyte log10",0,20000
"22400",1.57001625913835,0,"Total
gametocyte log10",0,20000
"22401",1.57347475703884,0,"Total
gametocyte log10",0,20000
"22402",1.57694087346407,0,"Total
gametocyte log10",0,20000
"22403",1.58041462519646,0,"Total
gametocyte log10",0,20000
"22404",1.58389602905538,0,"Total
gametocyte log10",0,20000
"22405",1.58738510189727,0,"Total
gametocyte log10",0,20000
"22406",1.59088186061567,0,"Total
gametocyte log10",0,20000
"22407",1.59438632214136,0,"Total
gametocyte log10",0,20000
"22408",1.59789850344241,0,"Total
gametocyte log10",0,20000
"22409",1.60141842152426,0,"Total
gametocyte log10",0,20000
"22410",1.60494609342982,0,"Total
gametocyte log10",0,20000
"22411",1.60848153623954,0,"Total
gametocyte log10",0,20000
"22412",1.6120247670715,0,"Total
gametocyte log10",0,20000
"22413",1.61557580308148,0,"Total
gametocyte log10",0,20000
"22414",1.61913466146304,0,"Total
gametocyte log10",0,20000
"22415",1.62270135944765,0,"Total
gametocyte log10",0,20000
"22416",1.62627591430471,0,"Total
gametocyte log10",0,20000
"22417",1.62985834334167,0,"Total
gametocyte log10",0,20000
"22418",1.6334486639041,0,"Total
gametocyte log10",0,20000
"22419",1.63704689337578,0,"Total
gametocyte log10",0,20000
"22420",1.64065304917881,0,"Total
gametocyte log10",0,20000
"22421",1.64426714877363,0,"Total
gametocyte log10",0,20000
"22422",1.64788920965916,0,"Total
gametocyte log10",0,20000
"22423",1.65151924937286,0,"Total
gametocyte log10",0,20000
"22424",1.65515728549085,0,"Total
gametocyte log10",0,20000
"22425",1.65880333562792,0,"Total
gametocyte log10",0,20000
"22426",1.66245741743771,0,"Total
gametocyte log10",0,20000
"22427",1.66611954861271,0,"Total
gametocyte log10",0,20000
"22428",1.66978974688441,0,"Total
gametocyte log10",0,20000
"22429",1.67346803002335,0,"Total
gametocyte log10",0,20000
"22430",1.67715441583922,0,"Total
gametocyte log10",0,20000
"22431",1.68084892218092,0,"Total
gametocyte log10",0,20000
"22432",1.68455156693671,0,"Total
gametocyte log10",0,20000
"22433",1.68826236803421,0,"Total
gametocyte log10",0,20000
"22434",1.69198134344057,0,"Total
gametocyte log10",0,20000
"22435",1.69570851116248,0,"Total
gametocyte log10",0,20000
"22436",1.69944388924634,0,"Total
gametocyte log10",0,20000
"22437",1.70318749577828,0,"Total
gametocyte log10",0,20000
"22438",1.70693934888425,0,"Total
gametocyte log10",0,20000
"22439",1.71069946673017,0,"Total
gametocyte log10",0,20000
"22440",1.71446786752195,0,"Total
gametocyte log10",0,20000
"22441",1.71824456950562,0,"Total
gametocyte log10",0,20000
"22442",1.72202959096738,0,"Total
gametocyte log10",0,20000
"22443",1.72582295023374,0,"Total
gametocyte log10",0,20000
"22444",1.72962466567156,0,"Total
gametocyte log10",0,20000
"22445",1.73343475568816,0,"Total
gametocyte log10",0,20000
"22446",1.73725323873143,0,"Total
gametocyte log10",0,20000
"22447",1.74108013328987,0,"Total
gametocyte log10",0,20000
"22448",1.74491545789273,0,"Total
gametocyte log10",0,20000
"22449",1.74875923111006,0,"Total
gametocyte log10",0,20000
"22450",1.75261147155282,0,"Total
gametocyte log10",0,20000
"22451",1.75647219787298,0,"Total
gametocyte log10",0,20000
"22452",1.76034142876358,0,"Total
gametocyte log10",0,20000
"22453",1.76421918295885,0,"Total
gametocyte log10",0,20000
"22454",1.76810547923428,0,"Total
gametocyte log10",0,20000
"22455",1.77200033640673,0,"Total
gametocyte log10",0,20000
"22456",1.7759037733345,0,"Total
gametocyte log10",0,20000
"22457",1.77981580891744,0,"Total
gametocyte log10",0,20000
"22458",1.78373646209702,0,"Total
gametocyte log10",0,20000
"22459",1.78766575185646,0,"Total
gametocyte log10",0,20000
"22460",1.79160369722076,0,"Total
gametocyte log10",0,20000
"22461",1.79555031725688,0,"Total
gametocyte log10",0,20000
"22462",1.79950563107373,0,"Total
gametocyte log10",0,20000
"22463",1.80346965782234,0,"Total
gametocyte log10",0,20000
"22464",1.80744241669592,0,"Total
gametocyte log10",0,20000
"22465",1.81142392692998,0,"Total
gametocyte log10",0,20000
"22466",1.81541420780236,0,"Total
gametocyte log10",0,20000
"22467",1.81941327863341,0,"Total
gametocyte log10",0,20000
"22468",1.82342115878602,0,"Total
gametocyte log10",0,20000
"22469",1.82743786766572,0,"Total
gametocyte log10",0,20000
"22470",1.83146342472082,0,"Total
gametocyte log10",0,20000
"22471",1.83549784944244,0,"Total
gametocyte log10",0,20000
"22472",1.83954116136465,0,"Total
gametocyte log10",0,20000
"22473",1.84359338006455,0,"Total
gametocyte log10",0,20000
"22474",1.84765452516237,0,"Total
gametocyte log10",0,20000
"22475",1.85172461632156,0,"Total
gametocyte log10",0,20000
"22476",1.85580367324887,0,"Total
gametocyte log10",0,20000
"22477",1.85989171569447,0,"Total
gametocyte log10",0,20000
"22478",1.86398876345204,0,"Total
gametocyte log10",0,20000
"22479",1.86809483635887,0,"Total
gametocyte log10",0,20000
"22480",1.87220995429593,0,"Total
gametocyte log10",0,20000
"22481",1.87633413718799,0,"Total
gametocyte log10",0,20000
"22482",1.88046740500372,0,"Total
gametocyte log10",0,20000
"22483",1.88460977775578,0,"Total
gametocyte log10",0,20000
"22484",1.88876127550089,0,"Total
gametocyte log10",0,20000
"22485",1.89292191833998,0,"Total
gametocyte log10",0,20000
"22486",1.89709172641824,0,"Total
gametocyte log10",0,20000
"22487",1.90127071992525,0,"Total
gametocyte log10",0,20000
"22488",1.90545891909506,0,"Total
gametocyte log10",0,20000
"22489",1.9096563442063,0,"Total
gametocyte log10",0,20000
"22490",1.91386301558224,0,"Total
gametocyte log10",0,20000
"22491",1.91807895359096,0,"Total
gametocyte log10",0,20000
"22492",1.92230417864538,0,"Total
gametocyte log10",0,20000
"22493",1.9265387112034,0,"Total
gametocyte log10",0,20000
"22494",1.93078257176797,0,"Total
gametocyte log10",0,20000
"22495",1.93503578088723,0,"Total
gametocyte log10",0,20000
"22496",1.93929835915456,0,"Total
gametocyte log10",0,20000
"22497",1.94357032720872,0,"Total
gametocyte log10",0,20000
"22498",1.94785170573392,0,"Total
gametocyte log10",0,20000
"22499",1.95214251545995,0,"Total
gametocyte log10",0,20000
"22500",1.95644277716226,0,"Total
gametocyte log10",0,20000
"22501",1.96075251166204,0,"Total
gametocyte log10",0,20000
"22502",1.96507173982639,0,"Total
gametocyte log10",0,20000
"22503",1.96940048256834,0,"Total
gametocyte log10",0,20000
"22504",1.97373876084701,0,"Total
gametocyte log10",0,20000
"22505",1.97808659566768,0,"Total
gametocyte log10",0,20000
"22506",1.98244400808189,0,"Total
gametocyte log10",0,20000
"22507",1.98681101918759,0,"Total
gametocyte log10",0,20000
"22508",1.99118765012916,0,"Total
gametocyte log10",0,20000
"22509",1.9955739220976,0,"Total
gametocyte log10",0,20000
"22510",1.99996985633055,0,"Total
gametocyte log10",0,20000
"22511",2.00437547411246,0,"Total
gametocyte log10",0,20000
"22512",2.00879079677466,0,"Total
gametocyte log10",0,20000
"22513",2.01321584569548,0,"Total
gametocyte log10",0,20000
"22514",2.01765064230031,0,"Total
gametocyte log10",0,20000
"22515",2.02209520806177,0,"Total
gametocyte log10",0,20000
"22516",2.02654956449978,0,"Total
gametocyte log10",0,20000
"22517",2.03101373318163,0,"Total
gametocyte log10",0,20000
"22518",2.03548773572217,0,"Total
gametocyte log10",0,20000
"22519",2.03997159378381,0,"Total
gametocyte log10",0,20000
"22520",2.04446532907674,0,"Total
gametocyte log10",0,20000
"22521",2.04896896335891,0,"Total
gametocyte log10",0,20000
"22522",2.05348251843625,0,"Total
gametocyte log10",0,20000
"22523",2.05800601616269,0,"Total
gametocyte log10",0,20000
"22524",2.06253947844033,0,"Total
gametocyte log10",0,20000
"22525",2.0670829272195,0,"Total
gametocyte log10",0,20000
"22526",2.07163638449887,0,"Total
gametocyte log10",0,20000
"22527",2.07619987232561,0,"Total
gametocyte log10",0,20000
"22528",2.08077341279542,0,"Total
gametocyte log10",0,20000
"22529",2.08535702805268,0,"Total
gametocyte log10",0,20000
"22530",2.08995074029056,0,"Total
gametocyte log10",0,20000
"22531",2.09455457175112,0,"Total
gametocyte log10",0,20000
"22532",2.09916854472541,0,"Total
gametocyte log10",0,20000
"22533",2.10379268155357,0,"Total
gametocyte log10",0,20000
"22534",2.10842700462498,0,"Total
gametocyte log10",0,20000
"22535",2.11307153637831,0,"Total
gametocyte log10",0,20000
"22536",2.11772629930169,0,"Total
gametocyte log10",0,20000
"22537",2.12239131593276,0,"Total
gametocyte log10",0,20000
"22538",2.12706660885883,0,"Total
gametocyte log10",0,20000
"22539",2.13175220071695,0,"Total
gametocyte log10",0,20000
"22540",2.13644811419403,0,"Total
gametocyte log10",0,20000
"22541",2.14115437202699,0,"Total
gametocyte log10",0,20000
"22542",2.14587099700279,0,"Total
gametocyte log10",0,20000
"22543",2.15059801195862,0,"Total
gametocyte log10",0,20000
"22544",2.15533543978197,0,"Total
gametocyte log10",0,20000
"22545",2.16008330341073,0,"Total
gametocyte log10",0,20000
"22546",2.16484162583334,0,"Total
gametocyte log10",0,20000
"22547",2.16961043008886,0,"Total
gametocyte log10",0,20000
"22548",2.17438973926713,0,"Total
gametocyte log10",0,20000
"22549",2.17917957650883,0,"Total
gametocyte log10",0,20000
"22550",2.18397996500562,0,"Total
gametocyte log10",0,20000
"22551",2.18879092800024,0,"Total
gametocyte log10",0,20000
"22552",2.19361248878665,0,"Total
gametocyte log10",0,20000
"22553",2.19844467071011,0,"Total
gametocyte log10",0,20000
"22554",2.20328749716731,0,"Total
gametocyte log10",0,20000
"22555",2.20814099160646,0,"Total
gametocyte log10",0,20000
"22556",2.21300517752747,0,"Total
gametocyte log10",0,20000
"22557",2.21788007848196,0,"Total
gametocyte log10",0,20000
"22558",2.22276571807346,0,"Total
gametocyte log10",0,20000
"22559",2.22766211995751,0,"Total
gametocyte log10",0,20000
"22560",2.23256930784172,0,"Total
gametocyte log10",0,20000
"22561",2.23748730548596,0,"Total
gametocyte log10",0,20000
"22562",2.24241613670242,0,"Total
gametocyte log10",0,20000
"22563",2.24735582535574,0,"Total
gametocyte log10",0,20000
"22564",2.25230639536315,0,"Total
gametocyte log10",0,20000
"22565",2.25726787069455,0,"Total
gametocyte log10",0,20000
"22566",2.26224027537265,0,"Total
gametocyte log10",0,20000
"22567",2.26722363347307,0,"Total
gametocyte log10",0,20000
"22568",2.27221796912447,0,"Total
gametocyte log10",0,20000
"22569",2.27722330650866,0,"Total
gametocyte log10",0,20000
"22570",2.28223966986073,0,"Total
gametocyte log10",0,20000
"22571",2.28726708346914,0,"Total
gametocyte log10",0,20000
"22572",2.29230557167586,0,"Total
gametocyte log10",0,20000
"22573",2.29735515887648,0,"Total
gametocyte log10",0,20000
"22574",2.30241586952033,0,"Total
gametocyte log10",0,20000
"22575",2.30748772811061,0,"Total
gametocyte log10",0,20000
"22576",2.31257075920446,0,"Total
gametocyte log10",0,20000
"22577",2.31766498741317,0,"Total
gametocyte log10",0,20000
"22578",2.3227704374022,0,"Total
gametocyte log10",0,20000
"22579",2.32788713389137,0,"Total
gametocyte log10",0,20000
"22580",2.33301510165493,0,"Total
gametocyte log10",0,20000
"22581",2.33815436552172,0,"Total
gametocyte log10",0,20000
"22582",2.34330495037529,0,"Total
gametocyte log10",0,20000
"22583",2.34846688115396,0,"Total
gametocyte log10",0,20000
"22584",2.35364018285103,0,"Total
gametocyte log10",0,20000
"22585",2.35882488051483,0,"Total
gametocyte log10",0,20000
"22586",2.36402099924888,0,"Total
gametocyte log10",0,20000
"22587",2.369228564212,0,"Total
gametocyte log10",0,20000
"22588",2.3744476006184,0,"Total
gametocyte log10",0,20000
"22589",2.37967813373789,0,"Total
gametocyte log10",0,20000
"22590",2.38492018889589,0,"Total
gametocyte log10",0,20000
"22591",2.39017379147364,0,"Total
gametocyte log10",0,20000
"22592",2.39543896690828,0,"Total
gametocyte log10",0,20000
"22593",2.40071574069299,0,"Total
gametocyte log10",0,20000
"22594",2.4060041383771,0,"Total
gametocyte log10",0,20000
"22595",2.41130418556623,0,"Total
gametocyte log10",0,20000
"22596",2.4166159079224,0,"Total
gametocyte log10",0,20000
"22597",2.42193933116415,0,"Total
gametocyte log10",0,20000
"22598",2.4272744810667,0,"Total
gametocyte log10",0,20000
"22599",2.43262138346201,0,"Total
gametocyte log10",0,20000
"22600",2.43798006423898,0,"Total
gametocyte log10",0,20000
"22601",2.44335054934353,0,"Total
gametocyte log10",0,20000
"22602",2.44873286477871,0,"Total
gametocyte log10",0,20000
"22603",2.45412703660489,0,"Total
gametocyte log10",0,20000
"22604",2.45953309093982,0,"Total
gametocyte log10",0,20000
"22605",2.46495105395878,0,"Total
gametocyte log10",0,20000
"22606",2.47038095189474,0,"Total
gametocyte log10",0,20000
"22607",2.47582281103842,0,"Total
gametocyte log10",0,20000
"22608",2.48127665773849,0,"Total
gametocyte log10",0,20000
"22609",2.48674251840162,0,"Total
gametocyte log10",0,20000
"22610",2.4922204194927,0,"Total
gametocyte log10",0,20000
"22611",2.49771038753487,0,"Total
gametocyte log10",0,20000
"22612",2.50321244910973,0,"Total
gametocyte log10",0,20000
"22613",2.50872663085742,0,"Total
gametocyte log10",0,20000
"22614",2.51425295947676,0,"Total
gametocyte log10",0,20000
"22615",2.5197914617254,0,"Total
gametocyte log10",0,20000
"22616",2.52534216441992,0,"Total
gametocyte log10",0,20000
"22617",2.53090509443597,0,"Total
gametocyte log10",0,20000
"22618",2.53648027870841,0,"Total
gametocyte log10",0,20000
"22619",2.54206774423145,0,"Total
gametocyte log10",0,20000
"22620",2.54766751805872,0,"Total
gametocyte log10",0,20000
"22621",2.55327962730348,0,"Total
gametocyte log10",0,20000
"22622",2.55890409913871,0,"Total
gametocyte log10",0,20000
"22623",2.56454096079725,0,"Total
gametocyte log10",0,20000
"22624",2.57019023957191,0,"Total
gametocyte log10",0,20000
"22625",2.57585196281564,0,"Total
gametocyte log10",0,20000
"22626",2.58152615794165,0,"Total
gametocyte log10",0,20000
"22627",2.58721285242352,0,"Total
gametocyte log10",0,20000
"22628",2.59291207379536,0,"Total
gametocyte log10",0,20000
"22629",2.59862384965192,0,"Total
gametocyte log10",0,20000
"22630",2.60434820764877,0,"Total
gametocyte log10",0,20000
"22631",2.61008517550235,0,"Total
gametocyte log10",0,20000
"22632",2.61583478099021,0,"Total
gametocyte log10",0,20000
"22633",2.62159705195104,0,"Total
gametocyte log10",0,20000
"22634",2.62737201628489,0,"Total
gametocyte log10",0,20000
"22635",2.63315970195325,0,"Total
gametocyte log10",0,20000
"22636",2.63896013697922,0,"Total
gametocyte log10",0,20000
"22637",2.64477334944762,0,"Total
gametocyte log10",0,20000
"22638",2.65059936750513,0,"Total
gametocyte log10",0,20000
"22639",2.65643821936044,0,"Total
gametocyte log10",0,20000
"22640",2.66228993328439,0,"Total
gametocyte log10",0,20000
"22641",2.66815453761008,0,"Total
gametocyte log10",0,20000
"22642",2.67403206073303,0,"Total
gametocyte log10",0,20000
"22643",2.67992253111131,0,"Total
gametocyte log10",0,20000
"22644",2.68582597726568,0,"Total
gametocyte log10",0,20000
"22645",2.69174242777972,0,"Total
gametocyte log10",0,20000
"22646",2.6976719113,0,"Total
gametocyte log10",0,20000
"22647",2.70361445653615,0,"Total
gametocyte log10",0,20000
"22648",2.70957009226108,0,"Total
gametocyte log10",0,20000
"22649",2.71553884731108,0,"Total
gametocyte log10",0,20000
"22650",2.72152075058593,0,"Total
gametocyte log10",0,20000
"22651",2.7275158310491,0,"Total
gametocyte log10",0,20000
"22652",2.73352411772786,0,"Total
gametocyte log10",0,20000
"22653",2.73954563971342,0,"Total
gametocyte log10",0,20000
"22654",2.74558042616107,0,"Total
gametocyte log10",0,20000
"22655",2.75162850629032,0,"Total
gametocyte log10",0,20000
"22656",2.75768990938505,0,"Total
gametocyte log10",0,20000
"22657",2.76376466479365,0,"Total
gametocyte log10",0,20000
"22658",2.76985280192916,0,"Total
gametocyte log10",0,20000
"22659",2.77595435026942,0,"Total
gametocyte log10",0,20000
"22660",2.78206933935719,0,"Total
gametocyte log10",0,20000
"22661",2.78819779880031,0,"Total
gametocyte log10",0,20000
"22662",2.79433975827185,0,"Total
gametocyte log10",0,20000
"22663",2.80049524751024,0,"Total
gametocyte log10",0,20000
"22664",2.80666429631942,0,"Total
gametocyte log10",0,20000
"22665",2.81284693456898,0,"Total
gametocyte log10",0,20000
"22666",2.81904319219432,0,"Total
gametocyte log10",0,20000
"22667",2.82525309919677,0,"Total
gametocyte log10",0,20000
"22668",2.83147668564375,0,"Total
gametocyte log10",0,20000
"22669",2.83771398166892,0,"Total
gametocyte log10",0,20000
"22670",2.8439650174723,0,"Total
gametocyte log10",0,20000
"22671",2.85022982332048,0,"Total
gametocyte log10",0,20000
"22672",2.85650842954667,0,"Total
gametocyte log10",0,20000
"22673",2.86280086655094,0,"Total
gametocyte log10",0,20000
"22674",2.8691071648003,0,"Total
gametocyte log10",0,20000
"22675",2.87542735482889,0,"Total
gametocyte log10",0,20000
"22676",2.8817614672381,0,"Total
gametocyte log10",0,20000
"22677",2.88810953269674,0,"Total
gametocyte log10",0,20000
"22678",2.89447158194118,0,"Total
gametocyte log10",0,20000
"22679",2.90084764577548,0,"Total
gametocyte log10",0,20000
"22680",2.90723775507157,0,"Total
gametocyte log10",0,20000
"22681",2.9136419407694,0,"Total
gametocyte log10",0,20000
"22682",2.92006023387704,0,"Total
gametocyte log10",0,20000
"22683",2.9264926654709,0,"Total
gametocyte log10",0,20000
"22684",2.93293926669582,0,"Total
gametocyte log10",0,20000
"22685",2.93940006876528,0,"Total
gametocyte log10",0,20000
"22686",2.94587510296147,0,"Total
gametocyte log10",0,20000
"22687",2.95236440063555,0,"Total
gametocyte log10",0,20000
"22688",2.95886799320768,0,"Total
gametocyte log10",0,20000
"22689",2.96538591216728,0,"Total
gametocyte log10",0,20000
"22690",2.97191818907312,0,"Total
gametocyte log10",0,20000
"22691",2.97846485555348,0,"Total
gametocyte log10",0,20000
"22692",2.98502594330632,0,"Total
gametocyte log10",0,20000
"22693",2.99160148409944,0,"Total
gametocyte log10",0,20000
"22694",2.99819150977059,0,"Total
gametocyte log10",0,20000
"22695",3.00479605222767,0,"Total
gametocyte log10",0,20000
"22696",3.01141514344888,0,"Total
gametocyte log10",0,20000
"22697",3.01804881548284,0,"Total
gametocyte log10",0,20000
"22698",3.02469710044878,0,"Total
gametocyte log10",0,20000
"22699",3.03136003053667,0,"Total
gametocyte log10",0,20000
"22700",3.03803763800743,0,"Total
gametocyte log10",0,20000
"22701",3.04472995519299,0,"Total
gametocyte log10",0,20000
"22702",3.05143701449654,0,"Total
gametocyte log10",0,20000
"22703",3.05815884839263,0,"Total
gametocyte log10",0,20000
"22704",3.06489548942737,0,"Total
gametocyte log10",0,20000
"22705",3.07164697021853,0,"Total
gametocyte log10",0,20000
"22706",3.07841332345577,0,"Total
gametocyte log10",0,20000
"22707",3.08519458190072,0,"Total
gametocyte log10",0,20000
"22708",3.09199077838721,0,"Total
gametocyte log10",0,20000
"22709",3.09880194582139,0,"Total
gametocyte log10",0,20000
"22710",3.10562811718188,0,"Total
gametocyte log10",0,20000
"22711",3.11246932551998,0,"Total
gametocyte log10",0,20000
"22712",3.11932560395976,0,"Total
gametocyte log10",0,20000
"22713",3.12619698569828,0,"Total
gametocyte log10",0,20000
"22714",3.13308350400572,0,"Total
gametocyte log10",0,20000
"22715",3.13998519222555,0,"Total
gametocyte log10",0,20000
"22716",3.1469020837747,0,"Total
gametocyte log10",0,20000
"22717",3.15383421214371,0,"Total
gametocyte log10",0,20000
"22718",3.16078161089686,0,"Total
gametocyte log10",0,20000
"22719",3.16774431367242,0,"Total
gametocyte log10",0,20000
"22720",3.17472235418273,0,"Total
gametocyte log10",0,20000
"22721",3.18171576621439,0,"Total
gametocyte log10",0,20000
"22722",3.18872458362844,9.88131291682493e-324,"Total
gametocyte log10",0,20000
"22723",3.19574884036051,4.54046328528106e-321,"Total
gametocyte log10",0,20000
"22724",3.20278857042097,2.1079755438898e-318,"Total
gametocyte log10",0,20000
"22725",3.20984380789511,9.24775262831717e-316,"Total
gametocyte log10",0,20000
"22726",3.21691458694334,3.83679334449361e-313,"Total
gametocyte log10",0,20000
"22727",3.22400094180127,1.5062677783057e-310,"Total
gametocyte log10",0,20000
"22728",3.23110290677997,5.59854483360439e-308,"Total
gametocyte log10",0,20000
"22729",3.23822051626605,1.97116257463257e-305,"Total
gametocyte log10",0,20000
"22730",3.2453538047219,6.57773950591631e-303,"Total
gametocyte log10",0,20000
"22731",3.25250280668582,2.08145973503115e-300,"Total
gametocyte log10",0,20000
"22732",3.25966755677218,6.24919715004916e-298,"Total
gametocyte log10",0,20000
"22733",3.2668480896716,1.78102762915086e-295,"Total
gametocyte log10",0,20000
"22734",3.27404444015114,4.8209239839174e-293,"Total
gametocyte log10",0,20000
"22735",3.28125664305442,1.24000585971133e-290,"Total
gametocyte log10",0,20000
"22736",3.28848473330183,3.03228018986757e-288,"Total
gametocyte log10",0,20000
"22737",3.29572874589068,7.05314923399945e-286,"Total
gametocyte log10",0,20000
"22738",3.30298871589538,1.56127252444369e-283,"Total
gametocyte log10",0,20000
"22739",3.31026467846759,3.29054446249444e-281,"Total
gametocyte log10",0,20000
"22740",3.31755666883641,6.6063183217271e-279,"Total
gametocyte log10",0,20000
"22741",3.32486472230855,1.26404054453747e-276,"Total
gametocyte log10",0,20000
"22742",3.33218887426848,2.3060950708404e-274,"Total
gametocyte log10",0,20000
"22743",3.33952916017864,4.0133855171537e-272,"Total
gametocyte log10",0,20000
"22744",3.34688561557957,6.66595949640475e-270,"Total
gametocyte log10",0,20000
"22745",3.3542582760901,1.05713666097808e-267,"Total
gametocyte log10",0,20000
"22746",3.36164717740754,1.60144765379408e-265,"Total
gametocyte log10",0,20000
"22747",3.36905235530781,2.31847242651749e-263,"Total
gametocyte log10",0,20000
"22748",3.37647384564565,3.20915794483476e-261,"Total
gametocyte log10",0,20000
"22749",3.3839116843548,4.24884224293472e-259,"Total
gametocyte log10",0,20000
"22750",3.39136590744812,5.38305577657689e-257,"Total
gametocyte log10",0,20000
"22751",3.39883655101784,6.52908544181047e-255,"Total
gametocyte log10",0,20000
"22752",3.40632365123567,7.58447493508868e-253,"Total
gametocyte log10",0,20000
"22753",3.413827244353,8.44172037836229e-251,"Total
gametocyte log10",0,20000
"22754",3.42134736670109,9.00636112607368e-249,"Total
gametocyte log10",0,20000
"22755",3.42888405469122,9.21423964540359e-247,"Total
gametocyte log10",0,20000
"22756",3.4364373448149,9.04353752098601e-245,"Total
gametocyte log10",0,20000
"22757",3.44400727364399,8.5184580118917e-243,"Total
gametocyte log10",0,20000
"22758",3.45159387783093,7.70372407164763e-241,"Total
gametocyte log10",0,20000
"22759",3.45919719410891,6.6915855197078e-239,"Total
gametocyte log10",0,20000
"22760",3.46681725929203,5.58490310721566e-237,"Total
gametocyte log10",0,20000
"22761",3.47445411027548,4.48052089425034e-235,"Total
gametocyte log10",0,20000
"22762",3.48210778403572,3.45647837085924e-233,"Total
gametocyte log10",0,20000
"22763",3.48977831763067,2.56505187419107e-231,"Total
gametocyte log10",0,20000
"22764",3.4974657481999,1.83180075045563e-229,"Total
gametocyte log10",0,20000
"22765",3.50517011296476,1.25933479001561e-227,"Total
gametocyte log10",0,20000
"22766",3.51289144922862,8.33766635320693e-226,"Total
gametocyte log10",0,20000
"22767",3.520629794377,5.3179711090811e-224,"Total
gametocyte log10",0,20000
"22768",3.5283851858778,3.26890099310747e-222,"Total
gametocyte log10",0,20000
"22769",3.53615766128143,1.93716433262634e-220,"Total
gametocyte log10",0,20000
"22770",3.54394725822105,1.10711578933469e-218,"Total
gametocyte log10",0,20000
"22771",3.55175401441267,6.1042584570544e-217,"Total
gametocyte log10",0,20000
"22772",3.55957796765544,3.24814881877682e-215,"Total
gametocyte log10",0,20000
"22773",3.56741915583174,1.66859281005881e-213,"Total
gametocyte log10",0,20000
"22774",3.5752776169074,8.27795467812811e-212,"Total
gametocyte log10",0,20000
"22775",3.58315338893189,3.96733820766584e-210,"Total
gametocyte log10",0,20000
"22776",3.59104651003851,1.8374803156656e-208,"Total
gametocyte log10",0,20000
"22777",3.59895701844453,8.22689145768183e-207,"Total
gametocyte log10",0,20000
"22778",3.60688495245144,3.56188008411516e-205,"Total
gametocyte log10",0,20000
"22779",3.61483035044509,1.4917384576266e-203,"Total
gametocyte log10",0,20000
"22780",3.62279325089587,6.04524528270641e-202,"Total
gametocyte log10",0,20000
"22781",3.63077369235893,2.37126225456863e-200,"Total
gametocyte log10",0,20000
"22782",3.63877171347436,9.00585284956017e-199,"Total
gametocyte log10",0,20000
"22783",3.64678735296736,3.31271059331211e-197,"Total
gametocyte log10",0,20000
"22784",3.65482064964842,1.18055973537747e-195,"Total
gametocyte log10",0,20000
"22785",3.66287164241355,4.07726872041665e-194,"Total
gametocyte log10",0,20000
"22786",3.67094037024442,1.36507760829924e-192,"Total
gametocyte log10",0,20000
"22787",3.67902687220859,4.43180259991266e-191,"Total
gametocyte log10",0,20000
"22788",3.68713118745965,1.39561504091411e-189,"Total
gametocyte log10",0,20000
"22789",3.69525335523748,4.26421270630531e-188,"Total
gametocyte log10",0,20000
"22790",3.70339341486837,1.26451679181564e-186,"Total
gametocyte log10",0,20000
"22791",3.71155140576524,3.64037509884711e-185,"Total
gametocyte log10",0,20000
"22792",3.71972736742784,1.01771337259349e-183,"Total
gametocyte log10",0,20000
"22793",3.72792133944294,2.76365240210147e-182,"Total
gametocyte log10",0,20000
"22794",3.73613336148449,7.29187981976517e-181,"Total
gametocyte log10",0,20000
"22795",3.74436347331385,1.86987283868454e-179,"Total
gametocyte log10",0,20000
"22796",3.75261171477997,4.66142041680958e-178,"Total
gametocyte log10",0,20000
"22797",3.76087812581958,1.12998859639038e-176,"Total
gametocyte log10",0,20000
"22798",3.76916274645737,2.66436803969814e-175,"Total
gametocyte log10",0,20000
"22799",3.77746561680621,6.11212685725147e-174,"Total
gametocyte log10",0,20000
"22800",3.78578677706735,1.36452332911061e-172,"Total
gametocyte log10",0,20000
"22801",3.79412626753056,2.96531864800028e-171,"Total
gametocyte log10",0,20000
"22802",3.80248412857439,6.2744228297317e-170,"Total
gametocyte log10",0,20000
"22803",3.81086040066632,1.29299636941302e-168,"Total
gametocyte log10",0,20000
"22804",3.81925512436299,2.59567275181292e-167,"Total
gametocyte log10",0,20000
"22805",3.82766834031036,5.07736741462968e-166,"Total
gametocyte log10",0,20000
"22806",3.83610008924396,9.67986053164865e-165,"Total
gametocyte log10",0,20000
"22807",3.84455041198901,1.79906242402748e-163,"Total
gametocyte log10",0,20000
"22808",3.8530193494607,3.260421175679e-162,"Total
gametocyte log10",0,20000
"22809",3.86150694266432,5.76307391254371e-161,"Total
gametocyte log10",0,20000
"22810",3.8700132326955,9.93777882926612e-160,"Total
gametocyte log10",0,20000
"22811",3.87853826074042,1.67216734551825e-158,"Total
gametocyte log10",0,20000
